preamble,stimulus,item,category,rank,score,params,model
A pigeon,is a bird.,pigeon,bird,22,-3.170482635498047,125288025,roberta-base
A thrush,is a bird.,thrush,bird,23,-9.045830726623535,125288025,roberta-base
A falcon,is a bird.,falcon,bird,24,-5.838198661804199,125288025,roberta-base
A crow,is a bird.,crow,bird,25,-4.792929649353027,125288025,roberta-base
A hawk,is a bird.,hawk,bird,26,-4.2323760986328125,125288025,roberta-base
A raven,is a bird.,raven,bird,27,-3.126376152038574,125288025,roberta-base
A goldfinch,is a bird.,goldfinch,bird,28,-5.062784194946289,125288025,roberta-base
A parrot,is a bird.,parrot,bird,29,-3.304149627685547,125288025,roberta-base
A sandpiper,is a bird.,sandpiper,bird,30,-7.17185115814209,125288025,roberta-base
A pheasant,is a bird.,pheasant,bird,31,-4.761325836181641,125288025,roberta-base
A catbird,is a bird.,catbird,bird,32,-2.522266387939453,125288025,roberta-base
A crane,is a bird.,crane,bird,33,-14.106460571289062,125288025,roberta-base
An albatross,is a bird.,albatross,bird,34,-6.783962249755859,125288025,roberta-base
A condor,is a bird.,condor,bird,35,-4.739803314208984,125288025,roberta-base
A toucan,is a bird.,toucan,bird,36,-7.558608055114746,125288025,roberta-base
An owl,is a bird.,owl,bird,37,-3.448807716369629,125288025,roberta-base
A pelican,is a bird.,pelican,bird,38,-7.037179946899414,125288025,roberta-base
A goose,is a bird.,goose,bird,39,-5.19454288482666,125288025,roberta-base
A vulture,is a bird.,vulture,bird,40,-7.437808990478516,125288025,roberta-base
A stork,is a bird.,stork,bird,41,-4.659628868103027,125288025,roberta-base
A buzzard,is a bird.,buzzard,bird,42,-4.551608085632324,125288025,roberta-base
A swan,is a bird.,swan,bird,43,-6.189213752746582,125288025,roberta-base
A flamingo,is a bird.,flamingo,bird,44,-5.033254623413086,125288025,roberta-base
A duck,is a bird.,duck,bird,45,-7.139481544494629,125288025,roberta-base
A peacock,is a bird.,peacock,bird,46,-2.7147207260131836,125288025,roberta-base
An egret,is a bird.,egret,bird,47,-5.974527359008789,125288025,roberta-base
A chicken,is a bird.,chicken,bird,48,-4.968014717102051,125288025,roberta-base
A turkey,is a bird.,turkey,bird,49,-3.51236629486084,125288025,roberta-base
An ostrich,is a bird.,ostrich,bird,50,-4.422477722167969,125288025,roberta-base
A titmouse,is a bird.,titmouse,bird,51,-8.233646392822266,125288025,roberta-base
An emu,is a bird.,emu,bird,52,-8.373470306396484,125288025,roberta-base
A penguin,is a bird.,penguin,bird,53,-6.01185417175293,125288025,roberta-base
A bat,is a bird.,bat,bird,54,-12.439181327819824,125288025,roberta-base
Football,is a sport.,football,sport,1,-3.9418277740478516,125288025,roberta-base
Baseball,is a sport.,baseball,sport,2,-2.9176712036132812,125288025,roberta-base
Basketball,is a sport.,basketball,sport,3,-3.4210243225097656,125288025,roberta-base
Tennis,is a sport.,tennis,sport,4,-2.6834564208984375,125288025,roberta-base
Softball,is a sport.,softball,sport,5,-3.504605293273926,125288025,roberta-base
Canoeing,is a sport.,canoeing,sport,6,-5.065903663635254,125288025,roberta-base
Handball,is a sport.,handball,sport,7,-4.487239837646484,125288025,roberta-base
Rugby,is a sport.,rugby,sport,8,-3.2520694732666016,125288025,roberta-base
Hockey,is a sport.,hockey,sport,9,-3.119457244873047,125288025,roberta-base
Ice hockey,is a sport.,ice hockey,sport,10,-4.8250532150268555,125288025,roberta-base
Swimming,is a sport.,swimming,sport,11,-3.820176124572754,125288025,roberta-base
Track,is a sport.,track,sport,12,-4.164280891418457,125288025,roberta-base
Boxing,is a sport.,boxing,sport,13,-3.3480587005615234,125288025,roberta-base
Volleyball,is a sport.,volleyball,sport,14,-3.983304977416992,125288025,roberta-base
Lacrosse,is a sport.,lacrosse,sport,15,-2.914041519165039,125288025,roberta-base
Skiing,is a sport.,skiing,sport,16,-5.095640182495117,125288025,roberta-base
Golf,is a sport.,golf,sport,17,-3.018291473388672,125288025,roberta-base
Polo,is a sport.,polo,sport,18,-7.513766288757324,125288025,roberta-base
Surfing,is a sport.,surfing,sport,19,-5.2904767990112305,125288025,roberta-base
Wrestling,is a sport.,wrestling,sport,20,-2.963364601135254,125288025,roberta-base
Gymnastics,is a sport.,gymnastics,sport,21,-4.3736982345581055,125288025,roberta-base
Cricket,is a sport.,cricket,sport,22,-2.972370147705078,125288025,roberta-base
Squash,is a sport.,squash,sport,23,-6.292882919311523,125288025,roberta-base
Badminton,is a sport.,badminton,sport,24,-3.288153648376465,125288025,roberta-base
Racing,is a sport.,racing,sport,25,-3.7088708877563477,125288025,roberta-base
Pole vault,is a sport.,pole vault,sport,26,-9.384455680847168,125288025,roberta-base
Fencing,is a sport.,fencing,sport,27,-5.333639144897461,125288025,roberta-base
Bowling,is a sport.,bowling,sport,28,-3.7438440322875977,125288025,roberta-base
Water skiing,is a sport.,water skiing,sport,29,-6.07443904876709,125288025,roberta-base
Ice skating,is a sport.,ice skating,sport,30,-4.523423194885254,125288025,roberta-base
Jai alai,is a sport.,jai alai,sport,31,-15.024847030639648,125288025,roberta-base
Skating,is a sport.,skating,sport,32,-3.6828813552856445,125288025,roberta-base
Skindiving,is a sport.,skindiving,sport,33,-7.28251838684082,125288025,roberta-base
Sailing,is a sport.,sailing,sport,34,-4.711325645446777,125288025,roberta-base
Diving,is a sport.,diving,sport,35,-4.832737922668457,125288025,roberta-base
Archery,is a sport.,archery,sport,36,-5.995330810546875,125288025,roberta-base
Judo,is a sport.,judo,sport,37,-9.226219177246094,125288025,roberta-base
Car racing,is a sport.,car racing,sport,38,-2.452810287475586,125288025,roberta-base
Ping pong,is a sport.,ping pong,sport,39,-5.527947425842285,125288025,roberta-base
Rowing,is a sport.,rowing,sport,40,-4.458722114562988,125288025,roberta-base
Fishing,is a sport.,fishing,sport,41,-4.572770118713379,125288025,roberta-base
Horseback riding,is a sport.,horseback riding,sport,42,-5.350587844848633,125288025,roberta-base
Running,is a sport.,running,sport,43,-4.253093719482422,125288025,roberta-base
Horse racing,is a sport.,horse racing,sport,44,-3.924074172973633,125288025,roberta-base
Hiking,is a sport.,hiking,sport,45,-5.738941192626953,125288025,roberta-base
Weight lifting,is a sport.,weight lifting,sport,46,-4.614315986633301,125288025,roberta-base
Croquet,is a sport.,croquet,sport,47,-4.327871322631836,125288025,roberta-base
Horseshoes,is a sport.,horseshoes,sport,48,-10.25901985168457,125288025,roberta-base
Boating,is a sport.,boating,sport,49,-4.413870811462402,125288025,roberta-base
Pool,is a sport.,pool,sport,50,-6.916436195373535,125288025,roberta-base
Billiards,is a sport.,billiards,sport,51,-10.858928680419922,125288025,roberta-base
Hunting,is a sport.,hunting,sport,52,-5.355822563171387,125288025,roberta-base
Jump rope,is a sport.,jump rope,sport,53,-7.506532669067383,125288025,roberta-base
Camping,is a sport.,camping,sport,54,-4.941865921020508,125288025,roberta-base
Chess,is a sport.,chess,sport,55,-4.0701093673706055,125288025,roberta-base
Dancing,is a sport.,dancing,sport,56,-4.984012603759766,125288025,roberta-base
Checkers,is a sport.,checkers,sport,57,-10.310643196105957,125288025,roberta-base
Cards,is a sport.,cards,sport,58,-11.894762992858887,125288025,roberta-base
Sunbathing,is a sport.,sunbathing,sport,59,-6.893209457397461,125288025,roberta-base
Pea,is a vegetable.,pea,vegetable,1,-5.044532775878906,125288025,roberta-base
Carrot,is a vegetable.,carrot,vegetable,2,-3.3717241287231445,125288025,roberta-base
Green bean,is a vegetable.,green bean,vegetable,3,-3.9622621536254883,125288025,roberta-base
String bean,is a vegetable.,string bean,vegetable,4,-8.565261840820312,125288025,roberta-base
Spinach,is a vegetable.,spinach,vegetable,5,-6.033191680908203,125288025,roberta-base
Broccoli,is a vegetable.,broccoli,vegetable,6,-3.448394775390625,125288025,roberta-base
Asparagus,is a vegetable.,asparagus,vegetable,7,-4.286262512207031,125288025,roberta-base
Corn,is a vegetable.,corn,vegetable,8,-3.598330497741699,125288025,roberta-base
Cauliflower,is a vegetable.,cauliflower,vegetable,9,-3.9842233657836914,125288025,roberta-base
Brussels sprouts,are vegetables.,brussels sprouts,vegetable,10,-15.662641525268555,125288025,roberta-base
Squash,is a vegetable.,squash,vegetable,11,-5.9545698165893555,125288025,roberta-base
Lettuce,is a vegetable.,lettuce,vegetable,12,-3.447463035583496,125288025,roberta-base
Celery,is a vegetable.,celery,vegetable,13,-8.189128875732422,125288025,roberta-base
Cucumber,is a vegetable.,cucumber,vegetable,14,-4.651699066162109,125288025,roberta-base
Beet,is a vegetable.,beet,vegetable,15,-4.5705413818359375,125288025,roberta-base
Green,is a vegetable.,green,vegetable,16,-4.671745300292969,125288025,roberta-base
Tomato,is a vegetable.,tomato,vegetable,17,-6.684430122375488,125288025,roberta-base
Lima bean,is a vegetable.,lima bean,vegetable,18,-6.471203804016113,125288025,roberta-base
Artichoke,is a vegetable.,artichoke,vegetable,19,-5.485010147094727,125288025,roberta-base
Turnip,is a vegetable.,turnip,vegetable,20,-7.570456504821777,125288025,roberta-base
Eggplant,is a vegetable.,eggplant,vegetable,21,-4.789116859436035,125288025,roberta-base
Romaine,is a vegetable.,romaine,vegetable,22,-8.54506778717041,125288025,roberta-base
Green pepper,is a vegetable.,green pepper,vegetable,23,-3.712630271911621,125288025,roberta-base
Okra,is a vegetable.,okra,vegetable,24,-8.869725227355957,125288025,roberta-base
Radish,is a vegetable.,radish,vegetable,25,-9.26048469543457,125288025,roberta-base
Onion,is a vegetable.,onion,vegetable,26,-4.220620155334473,125288025,roberta-base
Bean,is a vegetable.,bean,vegetable,27,-7.74444580078125,125288025,roberta-base
Green onion,is a vegetable.,green onion,vegetable,28,-3.20098876953125,125288025,roberta-base
Potato,is a vegetable.,potato,vegetable,29,-4.309354782104492,125288025,roberta-base
Parsnip,is a vegetable.,parsnip,vegetable,30,-6.6593523025512695,125288025,roberta-base
Turnip green,is a vegetable.,turnip green,vegetable,31,-4.590826034545898,125288025,roberta-base
Collard,is a vegetable.,collard,vegetable,32,-10.662899017333984,125288025,roberta-base
Wax bean,is a vegetable.,wax bean,vegetable,33,-6.381268501281738,125288025,roberta-base
Watercress,is a vegetable.,watercress,vegetable,34,-7.177331924438477,125288025,roberta-base
Black eyed pea,is a vegetable.,black eyed pea,vegetable,35,-6.737231254577637,125288025,roberta-base
Leek,is a vegetable.,leek,vegetable,36,-8.253870010375977,125288025,roberta-base
Pepper,is a vegetable.,pepper,vegetable,37,-5.419897079467773,125288025,roberta-base
Sweet potato,is a vegetable.,sweet potato,vegetable,38,-3.8115530014038086,125288025,roberta-base
Yam,is a vegetable.,yam,vegetable,39,-9.078301429748535,125288025,roberta-base
Parsley,is a vegetable.,parsley,vegetable,40,-10.155133247375488,125288025,roberta-base
Endive,is a vegetable.,endive,vegetable,41,-10.516039848327637,125288025,roberta-base
Rutabaga,is a vegetable.,rutabaga,vegetable,42,-8.740755081176758,125288025,roberta-base
Mushroom,is a vegetable.,mushroom,vegetable,43,-9.10092830657959,125288025,roberta-base
Avocado,is a vegetable.,avocado,vegetable,44,-4.002716064453125,125288025,roberta-base
Rhubarb,is a vegetable.,rhubarb,vegetable,45,-5.197226524353027,125288025,roberta-base
Kale,is a vegetable.,kale,vegetable,46,-7.902276039123535,125288025,roberta-base
Escarole,is a vegetable.,escarole,vegetable,47,-8.3953218460083,125288025,roberta-base
Sauerkraut,is a vegetable.,sauerkraut,vegetable,48,-6.377336502075195,125288025,roberta-base
Pickle,is a vegetable.,pickle,vegetable,49,-3.4437294006347656,125288025,roberta-base
Baked bean,is a vegetable.,baked bean,vegetable,50,-7.847921371459961,125288025,roberta-base
Pumpkin,is a vegetable.,pumpkin,vegetable,51,-6.39112663269043,125288025,roberta-base
Seaweed,is a vegetable.,seaweed,vegetable,52,-8.430577278137207,125288025,roberta-base
Garlic,is a vegetable.,garlic,vegetable,53,-3.5833263397216797,125288025,roberta-base
Dandelion,is a vegetable.,dandelion,vegetable,54,-5.6756439208984375,125288025,roberta-base
Peanut,is a vegetable.,peanut,vegetable,55,-6.488369941711426,125288025,roberta-base
Rice,is a vegetable.,rice,vegetable,56,-6.713469505310059,125288025,roberta-base
A saw,is a tool.,saw,tool,1,-6.924809455871582,125288025,roberta-base
A hammer,is a tool.,hammer,tool,2,-4.557246208190918,125288025,roberta-base
A ruler,is a tool.,ruler,tool,3,-7.899140357971191,125288025,roberta-base
A screwdriver,is a tool.,screwdriver,tool,4,-2.6565122604370117,125288025,roberta-base
A drill,is a tool.,drill,tool,5,-8.790899276733398,125288025,roberta-base
A nail,is a tool.,nail,tool,6,-10.782230377197266,125288025,roberta-base
A tape measure,is a tool.,tape measure,tool,7,-6.698063850402832,125288025,roberta-base
A sawhorse,is a tool.,sawhorse,tool,8,-9.326613903045654,125288025,roberta-base
A sandpaper,is a tool.,sandpaper,tool,9,-5.142237663269043,125288025,roberta-base
A sander,is a tool.,sander,tool,10,-6.529539108276367,125288025,roberta-base
A level,is a tool.,level,tool,11,-8.899689674377441,125288025,roberta-base
A plane,is a tool.,plane,tool,12,-9.658101081848145,125288025,roberta-base
A file,is a tool.,file,tool,13,-7.49946403503418,125288025,roberta-base
A toolbox,is a tool.,toolbox,tool,14,-4.672824859619141,125288025,roberta-base
A t-square,is a tool.,T-square,tool,15,-10.664700508117676,125288025,roberta-base
A chisel,is a tool.,chisel,tool,16,-4.895608901977539,125288025,roberta-base
A rasp,is a tool.,rasp,tool,17,-7.952164649963379,125288025,roberta-base
A pencil,is a tool.,pencil,tool,18,-5.4227142333984375,125288025,roberta-base
A hacksaw,is a tool.,hacksaw,tool,19,-2.7816362380981445,125288025,roberta-base
A square,is a tool.,square,tool,20,-13.414146423339844,125288025,roberta-base
A bench,is a tool.,bench,tool,21,-8.901995658874512,125288025,roberta-base
A plier,is a tool.,plier,tool,22,-11.566953659057617,125288025,roberta-base
A wrench,is a tool.,wrench,tool,23,-5.669558525085449,125288025,roberta-base
A ladder,is a tool.,ladder,tool,24,-10.428092002868652,125288025,roberta-base
A lathe,is a tool.,lathe,tool,25,-6.0269622802734375,125288025,roberta-base
A vise,is a tool.,vise,tool,26,-9.383689880371094,125288025,roberta-base
A screw,is a tool.,screw,tool,27,-4.478163719177246,125288025,roberta-base
A wood,is a tool.,wood,tool,28,-6.506522178649902,125288025,roberta-base
A wedge,is a tool.,wedge,tool,29,-8.019885063171387,125288025,roberta-base
A lumber,is a tool.,lumber,tool,30,-7.137442588806152,125288025,roberta-base
A blueprint,is a tool.,blueprint,tool,31,-7.530246734619141,125288025,roberta-base
A brace,is a tool.,brace,tool,32,-7.133654594421387,125288025,roberta-base
An awl,is a tool.,awl,tool,33,-7.655208587646484,125288025,roberta-base
A crowbar,is a tool.,crowbar,tool,34,-4.373867988586426,125288025,roberta-base
A hinge,is a tool.,hinge,tool,35,-9.435222625732422,125288025,roberta-base
A miter box,is a tool.,miter box,tool,36,-8.577356338500977,125288025,roberta-base
A knife,is a tool.,knife,tool,37,-4.001195907592773,125288025,roberta-base
A chalk,is a tool.,chalk,tool,38,-5.377415657043457,125288025,roberta-base
A nut,is a tool.,nut,tool,39,-10.47607135772705,125288025,roberta-base
A bolt,is a tool.,bolt,tool,40,-7.566652297973633,125288025,roberta-base
A plumb line,is a tool.,plumb line,tool,41,-12.150741577148438,125288025,roberta-base
A brush,is a tool.,brush,tool,42,-3.6434574127197266,125288025,roberta-base
A sledge hammer,is a tool.,sledge hammer,tool,43,-6.169233322143555,125288025,roberta-base
A glue,is a tool.,glue,tool,44,-6.8221940994262695,125288025,roberta-base
A paintbrush,is a tool.,paintbrush,tool,45,-3.9332618713378906,125288025,roberta-base
A varnish,is a tool.,varnish,tool,46,-7.950762748718262,125288025,roberta-base
An apron,is a tool.,apron,tool,47,-10.540681838989258,125288025,roberta-base
A stapler,is a tool.,stapler,tool,48,-6.3158721923828125,125288025,roberta-base
An extension cord,is a tool.,extension cord,tool,49,-8.811257362365723,125288025,roberta-base
A soldering iron,is a tool.,soldering iron,tool,50,-8.069023132324219,125288025,roberta-base
A plaster,is a tool.,plaster,tool,51,-10.073382377624512,125288025,roberta-base
A wheelbarrow,is a tool.,wheelbarrow,tool,52,-6.170221328735352,125288025,roberta-base
An axe,is a tool.,axe,tool,53,-4.611627578735352,125288025,roberta-base
A slide rule,is a tool.,slide rule,tool,54,-11.442975044250488,125288025,roberta-base
A cement,is a tool.,cement,tool,55,-9.207560539245605,125288025,roberta-base
An anvil,is a tool.,anvil,tool,56,-7.603224754333496,125288025,roberta-base
A hatchet,is a tool.,hatchet,tool,57,-3.397404670715332,125288025,roberta-base
A rag,is a tool.,rag,tool,58,-7.582378387451172,125288025,roberta-base
A scissor,is a tool.,scissor,tool,59,-5.13410758972168,125288025,roberta-base
A crane,is a tool.,crane,tool,60,-12.944747924804688,125288025,roberta-base
Orange,is a fruit.,orange,fruit,1,-6.934576988220215,125288025,roberta-base
Apple,is a fruit.,apple,fruit,2,-9.64527416229248,125288025,roberta-base
Banana,is a fruit.,banana,fruit,3,-7.477846145629883,125288025,roberta-base
Peach,is a fruit.,peach,fruit,4,-10.30957841873169,125288025,roberta-base
Pear,is a fruit.,pear,fruit,5,-8.488592147827148,125288025,roberta-base
Apricot,is a fruit.,apricot,fruit,6,-5.810151100158691,125288025,roberta-base
Tangerine,is a fruit.,tangerine,fruit,7,-6.1783294677734375,125288025,roberta-base
Plum,is a fruit.,plum,fruit,8,-4.858713150024414,125288025,roberta-base
Grape,is a fruit.,grape,fruit,9,-5.778722763061523,125288025,roberta-base
Nectarine,is a fruit.,nectarine,fruit,10,-5.85067081451416,125288025,roberta-base
Strawberry,is a fruit.,strawberry,fruit,11,-7.353117942810059,125288025,roberta-base
Grapefruit,is a fruit.,grapefruit,fruit,12,-8.122652053833008,125288025,roberta-base
Berry,is a fruit.,berry,fruit,13,-10.738929748535156,125288025,roberta-base
Cherry,is a fruit.,cherry,fruit,14,-6.358311653137207,125288025,roberta-base
Pineapple,is a fruit.,pineapple,fruit,15,-6.040920257568359,125288025,roberta-base
Blackberry,is a fruit.,blackberry,fruit,16,-8.047603607177734,125288025,roberta-base
Melon,is a fruit.,melon,fruit,17,-11.313077926635742,125288025,roberta-base
Blueberry,is a fruit.,blueberry,fruit,18,-5.678504943847656,125288025,roberta-base
Raspberry,is a fruit.,raspberry,fruit,19,-7.240144729614258,125288025,roberta-base
Lemon,is a fruit.,lemon,fruit,20,-8.629491806030273,125288025,roberta-base
Black raspberry,is a fruit.,black raspberry,fruit,21,-9.331583023071289,125288025,roberta-base
Boysenberry,is a fruit.,boysenberry,fruit,22,-10.914563179016113,125288025,roberta-base
Watermelon,is a fruit.,watermelon,fruit,23,-6.859265327453613,125288025,roberta-base
Cantaloupe,is a fruit.,cantaloupe,fruit,24,-8.69761848449707,125288025,roberta-base
Lime,is a fruit.,lime,fruit,25,-7.220577239990234,125288025,roberta-base
Tangelo,is a fruit.,tangelo,fruit,26,-15.734967231750488,125288025,roberta-base
Papaya,is a fruit.,papaya,fruit,27,-8.040343284606934,125288025,roberta-base
Honeydew,is a fruit.,honeydew,fruit,28,-10.418922424316406,125288025,roberta-base
Fig,is a fruit.,fig,fruit,29,-13.454512596130371,125288025,roberta-base
Mango,is a fruit.,mango,fruit,30,-6.592426300048828,125288025,roberta-base
Guava,is a fruit.,guava,fruit,31,-8.533324241638184,125288025,roberta-base
Pomegranate,is a fruit.,pomegranate,fruit,32,-5.661592483520508,125288025,roberta-base
Cranberry,is a fruit.,cranberry,fruit,33,-7.832845687866211,125288025,roberta-base
Passion fruit,is a fruit.,passion fruit,fruit,34,-10.021516799926758,125288025,roberta-base
Prune,is a fruit.,prune,fruit,35,-7.616543769836426,125288025,roberta-base
Gooseberry,is a fruit.,gooseberry,fruit,36,-7.625540733337402,125288025,roberta-base
Dates,is a fruit.,dates,fruit,37,-18.0316743850708,125288025,roberta-base
Kumquat,is a fruit.,kumquat,fruit,38,-10.0524320602417,125288025,roberta-base
Raisin,is a fruit.,raisin,fruit,39,-13.589598655700684,125288025,roberta-base
Muskmelon,is a fruit.,muskmelon,fruit,40,-12.720924854278564,125288025,roberta-base
Persimmon,is a fruit.,persimmon,fruit,41,-7.343225479125977,125288025,roberta-base
Pawpaw,is a fruit.,pawpaw,fruit,42,-16.035386085510254,125288025,roberta-base
Coconut,is a fruit.,coconut,fruit,43,-7.031275749206543,125288025,roberta-base
Avocado,is a fruit.,avocado,fruit,44,-6.382133483886719,125288025,roberta-base
Pumpkin,is a fruit.,pumpkin,fruit,45,-9.598002433776855,125288025,roberta-base
Tomato,is a fruit.,tomato,fruit,46,-10.74905014038086,125288025,roberta-base
Nut,is a fruit.,nut,fruit,47,-8.914169311523438,125288025,roberta-base
Gourd,is a fruit.,gourd,fruit,48,-9.375754833221436,125288025,roberta-base
Olive,is a fruit.,olive,fruit,49,-9.822176933288574,125288025,roberta-base
Pickle,is a fruit.,pickle,fruit,50,-7.206644058227539,125288025,roberta-base
Squash,is a fruit.,squash,fruit,51,-8.544326782226562,125288025,roberta-base
A pant,is a type of clothing.,pant,clothing,1,-7.155016899108887,125288025,roberta-base
A shirt,is a type of clothing.,shirt,clothing,2,-8.778212547302246,125288025,roberta-base
A dress,is a type of clothing.,dress,clothing,3,-7.538151741027832,125288025,roberta-base
A skirt,is a type of clothing.,skirt,clothing,4,-8.919958114624023,125288025,roberta-base
A blouse,is a type of clothing.,blouse,clothing,5,-8.232584953308105,125288025,roberta-base
