preamble,stimulus,item,category,rank,score,params,model
A blackjack is a,weapon.,blackjack,weapon,26,-6.224727630615234,355412057,roberta-large
A tank is a,weapon.,tank,weapon,27,-1.6175537109375,355412057,roberta-large
Teargas is a,weapon.,teargas,weapon,28,-3.0018653869628906,355412057,roberta-large
A missile is a,weapon.,missile,weapon,29,-1.1958045959472656,355412057,roberta-large
A whip is a,weapon.,whip,weapon,30,-0.9676551818847656,355412057,roberta-large
An ice pick is a,weapon.,ice pick,weapon,31,-2.0877761840820312,355412057,roberta-large
A hatchet is a,weapon.,hatchet,weapon,32,-0.8690681457519531,355412057,roberta-large
A slingshot is a,weapon.,slingshot,weapon,33,-0.9667243957519531,355412057,roberta-large
A fist is a,weapon.,fist,weapon,34,-2.5892372131347656,355412057,roberta-large
An axe is a,weapon.,axe,weapon,35,-0.5665092468261719,355412057,roberta-large
A bow is a,weapon.,bow,weapon,36,-1.2456893920898438,355412057,roberta-large
A razor is a,weapon.,razor,weapon,37,-2.2203216552734375,355412057,roberta-large
A razor blade is a,weapon.,razor blade,weapon,38,-1.6166610717773438,355412057,roberta-large
A rocket is a,weapon.,rocket,weapon,39,-2.461444854736328,355412057,roberta-large
A judo is a,weapon.,judo,weapon,40,-4.167621612548828,355412057,roberta-large
A stick is a,weapon.,stick,weapon,41,-3.3526992797851562,355412057,roberta-large
A poison is a,weapon.,poison,weapon,42,-2.912384033203125,355412057,roberta-large
A rock is a,weapon.,rock,weapon,43,-8.07016372680664,355412057,roberta-large
A stone is a,weapon.,stone,weapon,44,-6.1959075927734375,355412057,roberta-large
Gas is a,weapon.,gas,weapon,45,-5.186592102050781,355412057,roberta-large
A chain is a,weapon.,chain,weapon,46,-7.835224151611328,355412057,roberta-large
A scissor is a,weapon.,scissor,weapon,47,-3.4851913452148438,355412057,roberta-large
A brick is a,weapon.,brick,weapon,48,-7.085704803466797,355412057,roberta-large
A pitchfork is a,weapon.,pitchfork,weapon,49,-1.4921646118164062,355412057,roberta-large
A hammer is a,weapon.,hammer,weapon,50,-1.4905776977539062,355412057,roberta-large
A word is a,weapon.,word,weapon,51,-8.553352355957031,355412057,roberta-large
A hand is a,weapon.,hand,weapon,52,-3.7104454040527344,355412057,roberta-large
A pipe is a,weapon.,pipe,weapon,53,-7.215694427490234,355412057,roberta-large
A rope is a,weapon.,rope,weapon,54,-5.349861145019531,355412057,roberta-large
An airplane is a,weapon.,airplane,weapon,55,-6.334037780761719,355412057,roberta-large
A foot is a,weapon.,foot,weapon,56,-7.182712554931641,355412057,roberta-large
A car is a,weapon.,car,weapon,57,-5.5053863525390625,355412057,roberta-large
A screwdriver is a,weapon.,screwdriver,weapon,58,-2.8460426330566406,355412057,roberta-large
Glass is a,weapon.,glass,weapon,59,-4.845874786376953,355412057,roberta-large
A shoe is a,weapon.,shoe,weapon,60,-5.445537567138672,355412057,roberta-large
Orange is a,fruit.,orange,fruit,1,-6.449359893798828,355412057,roberta-large
Apple is a,fruit.,apple,fruit,2,-10.3111572265625,355412057,roberta-large
Banana is a,fruit.,banana,fruit,3,-4.761096954345703,355412057,roberta-large
Peach is a,fruit.,peach,fruit,4,-7.00274658203125,355412057,roberta-large
Pear is a,fruit.,pear,fruit,5,-12.947723388671875,355412057,roberta-large
Apricot is a,fruit.,apricot,fruit,6,-1.3482437133789062,355412057,roberta-large
Tangerine is a,fruit.,tangerine,fruit,7,-5.687160491943359,355412057,roberta-large
Plum is a,fruit.,plum,fruit,8,-7.031120300292969,355412057,roberta-large
Grape is a,fruit.,grape,fruit,9,-5.456775665283203,355412057,roberta-large
Nectarine is a,fruit.,nectarine,fruit,10,-5.265827178955078,355412057,roberta-large
Strawberry is a,fruit.,strawberry,fruit,11,-3.9603118896484375,355412057,roberta-large
Grapefruit is a,fruit.,grapefruit,fruit,12,-1.5977935791015625,355412057,roberta-large
Berry is a,fruit.,berry,fruit,13,-13.046344757080078,355412057,roberta-large
Cherry is a,fruit.,cherry,fruit,14,-4.864925384521484,355412057,roberta-large
Pineapple is a,fruit.,pineapple,fruit,15,-4.951057434082031,355412057,roberta-large
Blackberry is a,fruit.,blackberry,fruit,16,-9.531547546386719,355412057,roberta-large
Melon is a,fruit.,melon,fruit,17,-4.406482696533203,355412057,roberta-large
Blueberry is a,fruit.,blueberry,fruit,18,-2.4994735717773438,355412057,roberta-large
Raspberry is a,fruit.,raspberry,fruit,19,-9.405094146728516,355412057,roberta-large
Lemon is a,fruit.,lemon,fruit,20,-4.197792053222656,355412057,roberta-large
Black raspberry is a,fruit.,black raspberry,fruit,21,-3.618488311767578,355412057,roberta-large
Boysenberry is a,fruit.,boysenberry,fruit,22,-9.035057067871094,355412057,roberta-large
Watermelon is a,fruit.,watermelon,fruit,23,-1.7018318176269531,355412057,roberta-large
Cantaloupe is a,fruit.,cantaloupe,fruit,24,-1.7085456848144531,355412057,roberta-large
Lime is a,fruit.,lime,fruit,25,-3.966571807861328,355412057,roberta-large
Tangelo is a,fruit.,tangelo,fruit,26,-11.319381713867188,355412057,roberta-large
Papaya is a,fruit.,papaya,fruit,27,-3.664093017578125,355412057,roberta-large
Honeydew is a,fruit.,honeydew,fruit,28,-7.306312561035156,355412057,roberta-large
Fig is a,fruit.,fig,fruit,29,-10.481151580810547,355412057,roberta-large
Mango is a,fruit.,mango,fruit,30,-4.7668304443359375,355412057,roberta-large
Guava is a,fruit.,guava,fruit,31,-2.6012229919433594,355412057,roberta-large
Pomegranate is a,fruit.,pomegranate,fruit,32,-1.2870445251464844,355412057,roberta-large
Cranberry is a,fruit.,cranberry,fruit,33,-4.494823455810547,355412057,roberta-large
Passion fruit is a,fruit.,passion fruit,fruit,34,-4.705524444580078,355412057,roberta-large
Prune is a,fruit.,prune,fruit,35,-7.464290618896484,355412057,roberta-large
Gooseberry is a,fruit.,gooseberry,fruit,36,-5.728244781494141,355412057,roberta-large
Date is a,fruit.,date,fruit,37,-12.759239196777344,355412057,roberta-large
Kumquat is a,fruit.,kumquat,fruit,38,-9.411540985107422,355412057,roberta-large
Raisin is a,fruit.,raisin,fruit,39,-5.597377777099609,355412057,roberta-large
Muskmelon is a,fruit.,muskmelon,fruit,40,-9.716407775878906,355412057,roberta-large
Persimmon is a,fruit.,persimmon,fruit,41,-5.71124267578125,355412057,roberta-large
Pawpaw is a,fruit.,pawpaw,fruit,42,-11.067398071289062,355412057,roberta-large
Coconut is a,fruit.,coconut,fruit,43,-2.514484405517578,355412057,roberta-large
Avocado is a,fruit.,avocado,fruit,44,-1.5908737182617188,355412057,roberta-large
Pumpkin is a,fruit.,pumpkin,fruit,45,-7.180122375488281,355412057,roberta-large
Tomato is a,fruit.,tomato,fruit,46,-8.839031219482422,355412057,roberta-large
Nut is a,fruit.,nut,fruit,47,-6.453315734863281,355412057,roberta-large
Gourd is a,fruit.,gourd,fruit,48,-7.160976409912109,355412057,roberta-large
Olive is a,fruit.,olive,fruit,49,-11.964534759521484,355412057,roberta-large
Pickle is a,fruit.,pickle,fruit,50,-6.3304595947265625,355412057,roberta-large
Squash is a,fruit.,squash,fruit,51,-7.8788604736328125,355412057,roberta-large
A doll is a,toy.,doll,toy,1,-0.9582977294921875,355412057,roberta-large
A top is a,toy.,top,toy,2,-7.665119171142578,355412057,roberta-large
A jack-in-the-box is a,toy.,jack-in-the-box,toy,3,-3.46197509765625,355412057,roberta-large
A toy soldier is a,toy.,toy soldier,toy,4,-0.7391700744628906,355412057,roberta-large
A yo-yo is a,toy.,yo-yo,toy,5,-0.449493408203125,355412057,roberta-large
A block is a,toy.,block,toy,6,-6.469020843505859,355412057,roberta-large
Marbles are,toys.,marbles,toy,7,-5.961353302001953,355412057,roberta-large
A rattle is a,toy.,rattle,toy,8,-3.769287109375,355412057,roberta-large
A stuffed animal is a,toy.,stuffed animal,toy,9,-0.6270179748535156,355412057,roberta-large
A water pistol is a,toy.,water pistol,toy,10,-2.9693069458007812,355412057,roberta-large
A teddy bear is a,toy.,teddy bear,toy,11,-0.9568557739257812,355412057,roberta-large
A rocking horse is a,toy.,rocking horse,toy,12,-1.9317588806152344,355412057,roberta-large
A doll house is a,toy.,doll house,toy,13,-1.6117668151855469,355412057,roberta-large
A ball is a,toy.,ball,toy,14,-5.210777282714844,355412057,roberta-large
Jacks are,toys.,jacks,toy,15,-6.469940185546875,355412057,roberta-large
Paper dolls are,toys.,paper dolls,toy,16,-3.9819374084472656,355412057,roberta-large
An erector set is a,toy.,erector set,toy,17,-2.674755096435547,355412057,roberta-large
A hula hoop is a,toy.,hula hoop,toy,18,-3.2856826782226562,355412057,roberta-large
A jump rope is a,toy.,jump rope,toy,19,-4.218925476074219,355412057,roberta-large
A pogo stick is a,toy.,pogo stick,toy,20,-2.1407508850097656,355412057,roberta-large
A clay is a,toy.,clay,toy,21,-6.807994842529297,355412057,roberta-large
A wagon is a,toy.,wagon,toy,22,-7.6964569091796875,355412057,roberta-large
A kite is a,toy.,kite,toy,23,-5.04095458984375,355412057,roberta-large
A train is a,toy.,train,toy,24,-6.507068634033203,355412057,roberta-large
A tricycle is a,toy.,tricycle,toy,25,-4.111293792724609,355412057,roberta-large
A coloring book is a,toy.,coloring book,toy,26,-1.2886085510253906,355412057,roberta-large
Crayons are,toys.,crayons,toy,27,-7.071071624755859,355412057,roberta-large
A truck is a,toy.,truck,toy,28,-6.571292877197266,355412057,roberta-large
A puzzle is a,toy.,puzzle,toy,29,-6.0028076171875,355412057,roberta-large
A fire engine is a,toy.,fire engine,toy,30,-5.0847625732421875,355412057,roberta-large
A balloon is a,toy.,balloon,toy,31,-3.829730987548828,355412057,roberta-large
Skates are,toys.,skates,toy,32,-11.58114242553711,355412057,roberta-large
A baseball is a,toy.,baseball,toy,33,-4.5662078857421875,355412057,roberta-large
A drum is a,toy.,drum,toy,34,-4.490261077880859,355412057,roberta-large
A football is a,toy.,football,toy,35,-3.5259246826171875,355412057,roberta-large
A game is a,toy.,game,toy,36,-5.17840576171875,355412057,roberta-large
A swing is a,toy.,swing,toy,37,-6.631828308105469,355412057,roberta-large
A boat is a,toy.,boat,toy,38,-6.145774841308594,355412057,roberta-large
A monopoly is a,toy.,monopoly,toy,39,-10.138591766357422,355412057,roberta-large
A sled is a,toy.,sled,toy,40,-4.5654754638671875,355412057,roberta-large
A seesaw is a,toy.,seesaw,toy,41,-4.171260833740234,355412057,roberta-large
Stilts are,toys.,stilts,toy,42,-6.4484405517578125,355412057,roberta-large
Checkers are,toys.,checkers,toy,43,-12.319114685058594,355412057,roberta-large
A bat is a,toy.,bat,toy,44,-6.907588958740234,355412057,roberta-large
A car is a,toy.,car,toy,45,-4.341098785400391,355412057,roberta-large
An airplane is a,toy.,airplane,toy,46,-6.107456207275391,355412057,roberta-large
A bicycle is a,toy.,bicycle,toy,47,-3.569507598876953,355412057,roberta-large
A tractor is a,toy.,tractor,toy,48,-5.923900604248047,355412057,roberta-large
A sandbox is a,toy.,sandbox,toy,49,-3.9797096252441406,355412057,roberta-large
A bike is a,toy.,bike,toy,50,-3.786205291748047,355412057,roberta-large
A bow and arrow is a,toy.,bow and arrow,toy,51,-4.457508087158203,355412057,roberta-large
A rope is a,toy.,rope,toy,52,-7.207550048828125,355412057,roberta-large
Dishes are,toys.,dishes,toy,53,-13.350296020507812,355412057,roberta-large
Cards are,toys.,cards,toy,54,-9.56338882446289,355412057,roberta-large
A mitt is a,toy.,mitt,toy,55,-6.365688323974609,355412057,roberta-large
A horse is a,toy.,horse,toy,56,-4.773464202880859,355412057,roberta-large
A gun is a,toy.,gun,toy,57,-3.568744659423828,355412057,roberta-large
Animals are,toys.,animals,toy,58,-6.576435089111328,355412057,roberta-large
A tennis racket is a,toy.,tennis racket,toy,59,-2.336658477783203,355412057,roberta-large
Books are,toys.,books,toy,60,-6.330226898193359,355412057,roberta-large
A pant is a type of,clothing.,pant,clothing,1,-2.481475830078125,355412057,roberta-large
A shirt is a type of,clothing.,shirt,clothing,2,-0.7595100402832031,355412057,roberta-large
A dress is a type of,clothing.,dress,clothing,3,-0.7937583923339844,355412057,roberta-large
A skirt is a type of,clothing.,skirt,clothing,4,-1.248748779296875,355412057,roberta-large
A blouse is a type of,clothing.,blouse,clothing,5,-2.302135467529297,355412057,roberta-large
A suit is a type of,clothing.,suit,clothing,6,-0.26336669921875,355412057,roberta-large
A slack is a type of,clothing.,slack,clothing,7,-7.439548492431641,355412057,roberta-large
A jacket is a type of,clothing.,jacket,clothing,8,-0.741363525390625,355412057,roberta-large
A coat is a type of,clothing.,coat,clothing,9,-0.7790756225585938,355412057,roberta-large
A sweater is a type of,clothing.,sweater,clothing,10,-0.6582870483398438,355412057,roberta-large
A sweatshirt is a type of,clothing.,sweatshirt,clothing,11,-1.542083740234375,355412057,roberta-large
An underpant is a type of,clothing.,underpant,clothing,12,-4.7263336181640625,355412057,roberta-large
A sports jacket is a type of,clothing.,sports jacket,clothing,13,-2.1418914794921875,355412057,roberta-large
A jumper is a type of,clothing.,jumper,clothing,14,-8.981731414794922,355412057,roberta-large
A panty is a type of,clothing.,panty,clothing,15,-4.068328857421875,355412057,roberta-large
A sock is a type of,clothing.,sock,clothing,16,-2.6623001098632812,355412057,roberta-large
A parka is a type of,clothing.,parka,clothing,17,-1.2902908325195312,355412057,roberta-large
A pajama is a type of,clothing.,pajama,clothing,18,-1.0234336853027344,355412057,roberta-large
An undershirt is a type of,clothing.,undershirt,clothing,19,-2.4013900756835938,355412057,roberta-large
An overcoat is a type of,clothing.,overcoat,clothing,20,-4.269268035888672,355412057,roberta-large
A nightgown is a type of,clothing.,nightgown,clothing,21,-2.0111427307128906,355412057,roberta-large
A raincoat is a type of,clothing.,raincoat,clothing,22,-2.618633270263672,355412057,roberta-large
A bathing suit is a type of,clothing.,bathing suit,clothing,23,-0.413604736328125,355412057,roberta-large
A bathrobe is a type of,clothing.,bathrobe,clothing,24,-1.5020942687988281,355412057,roberta-large
A slip is a type of,clothing.,slip,clothing,25,-5.388053894042969,355412057,roberta-large
A bra is a type of,clothing.,bra,clothing,26,-2.659870147705078,355412057,roberta-large
A shoe is a type of,clothing.,shoe,clothing,27,-2.4424705505371094,355412057,roberta-large
A tuxedo is a type of,clothing.,tuxedo,clothing,28,-2.4763145446777344,355412057,roberta-large
A stocking is a type of,clothing.,stocking,clothing,29,-2.30364990234375,355412057,roberta-large
A vest is a type of,clothing.,vest,clothing,30,-1.585693359375,355412057,roberta-large
A nylon is a type of,clothing.,nylon,clothing,31,-5.5367889404296875,355412057,roberta-large
A cape is a type of,clothing.,cape,clothing,32,-2.274608612060547,355412057,roberta-large
A boot is a type of,clothing.,boot,clothing,33,-9.440181732177734,355412057,roberta-large
A sandal is a type of,clothing.,sandal,clothing,34,-8.136390686035156,355412057,roberta-large
A tie is a type of,clothing.,tie,clothing,35,-1.5351905822753906,355412057,roberta-large
A girdle is a type of,clothing.,girdle,clothing,36,-5.043453216552734,355412057,roberta-large
A belt is a type of,clothing.,belt,clothing,37,-2.8978652954101562,355412057,roberta-large
A scarf is a type of,clothing.,scarf,clothing,38,-1.817352294921875,355412057,roberta-large
A mitten is a type of,clothing.,mitten,clothing,39,-4.762020111083984,355412057,roberta-large
A slipper is a type of,clothing.,slipper,clothing,40,-7.775245666503906,355412057,roberta-large
A hat is a type of,clothing.,hat,clothing,41,-4.776569366455078,355412057,roberta-large
An overshoe is a type of,clothing.,overshoe,clothing,42,-10.502765655517578,355412057,roberta-large
A glove is a type of,clothing.,glove,clothing,43,-2.04827880859375,355412057,roberta-large
An apron is a type of,clothing.,apron,clothing,44,-2.5776748657226562,355412057,roberta-large
An earmuff is a type of,clothing.,earmuff,clothing,45,-8.303112030029297,355412057,roberta-large
A handkerchief is a type of,clothing.,handkerchief,clothing,46,-3.7639198303222656,355412057,roberta-large
A purse is a type of,clothing.,purse,clothing,47,-6.291584014892578,355412057,roberta-large
A hairband is a type of,clothing.,hairband,clothing,48,-5.616264343261719,355412057,roberta-large
A ring is a type of,clothing.,ring,clothing,49,-6.551197052001953,355412057,roberta-large
An earring is a type of,clothing.,earring,clothing,50,-8.289173126220703,355412057,roberta-large
A watch is a type of,clothing.,watch,clothing,51,-6.942432403564453,355412057,roberta-large
A cuff link is a type of,clothing.,cuff link,clothing,52,-7.148349761962891,355412057,roberta-large
A necklace is a type of,clothing.,necklace,clothing,53,-6.275257110595703,355412057,roberta-large
A bracelet is a type of,clothing.,bracelet,clothing,54,-6.392387390136719,355412057,roberta-large
A cane is a type of,clothing.,cane,clothing,55,-8.981636047363281,355412057,roberta-large
A chair is a type of,furniture.,chair,furniture,1,-1.5129814147949219,355412057,roberta-large
A sofa is a type of,furniture.,sofa,furniture,2,-0.3170890808105469,355412057,roberta-large
A couch is a type of,furniture.,couch,furniture,3,-0.48538970947265625,355412057,roberta-large
A table is a type of,furniture.,table,furniture,4,-7.137950897216797,355412057,roberta-large
An easy chair is a type of,furniture.,easy chair,furniture,5,-3.966564178466797,355412057,roberta-large
A dresser is a type of,furniture.,dresser,furniture,6,-1.7089691162109375,355412057,roberta-large
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-2.396808624267578,355412057,roberta-large
A coffee table is a type of,furniture.,coffee table,furniture,8,-1.3179435729980469,355412057,roberta-large
A rocker is a type of,furniture.,rocker,furniture,9,-6.733226776123047,355412057,roberta-large
A love seat is a type of,furniture.,love seat,furniture,10,-2.421215057373047,355412057,roberta-large
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-7.183544158935547,355412057,roberta-large
A desk is a type of,furniture.,desk,furniture,12,-1.2509994506835938,355412057,roberta-large
A bed is a type of,furniture.,bed,furniture,13,-0.7000923156738281,355412057,roberta-large
A bureau is a type of,furniture.,bureau,furniture,14,-6.487434387207031,355412057,roberta-large
A davenport is a type of,furniture.,davenport,furniture,15,-8.359481811523438,355412057,roberta-large
An end table is a type of,furniture.,end table,furniture,16,-3.6540451049804688,355412057,roberta-large
A divan is a type of,furniture.,divan,furniture,17,-2.4098472595214844,355412057,roberta-large
A night table is a type of,furniture.,night table,furniture,18,-1.7458381652832031,355412057,roberta-large
A chest is a type of,furniture.,chest,furniture,19,-6.131233215332031,355412057,roberta-large
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-2.896778106689453,355412057,roberta-large
A vanity is a type of,furniture.,vanity,furniture,21,-3.392284393310547,355412057,roberta-large
A bookcase is a type of,furniture.,bookcase,furniture,22,-2.217418670654297,355412057,roberta-large
A lounge is a type of,furniture.,lounge,furniture,23,-6.149543762207031,355412057,roberta-large
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-2.8931884765625,355412057,roberta-large
An ottoman is a type of,furniture.,ottoman,furniture,25,-3.0666427612304688,355412057,roberta-large
A footstool is a type of,furniture.,footstool,furniture,26,-2.8572540283203125,355412057,roberta-large
A cabinet is a type of,furniture.,cabinet,furniture,27,-2.1383514404296875,355412057,roberta-large
A china closet is a type of,furniture.,china closet,furniture,28,-7.5667266845703125,355412057,roberta-large
A bench is a type of,furniture.,bench,furniture,29,-1.4712257385253906,355412057,roberta-large
A buffet is a type of,furniture.,buffet,furniture,30,-8.750938415527344,355412057,roberta-large
A lamp is a type of,furniture.,lamp,furniture,31,-5.802730560302734,355412057,roberta-large
A stool is a type of,furniture.,stool,furniture,32,-12.744083404541016,355412057,roberta-large
A hassock is a type of,furniture.,hassock,furniture,33,-10.16305160522461,355412057,roberta-large
A drawer is a type of,furniture.,drawer,furniture,34,-6.126224517822266,355412057,roberta-large
A piano is a type of,furniture.,piano,furniture,35,-7.045722961425781,355412057,roberta-large
A cushion is a type of,furniture.,cushion,furniture,36,-3.313465118408203,355412057,roberta-large
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-3.754791259765625,355412057,roberta-large
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-9.95770263671875,355412057,roberta-large
A cupboard is a type of,furniture.,cupboard,furniture,39,-4.693778991699219,355412057,roberta-large
A stereo is a type of,furniture.,stereo,furniture,40,-10.152214050292969,355412057,roberta-large
A mirror is a type of,furniture.,mirror,furniture,41,-5.6545257568359375,355412057,roberta-large
A television is a type of,furniture.,television,furniture,42,-6.116584777832031,355412057,roberta-large
A bar is a type of,furniture.,bar,furniture,43,-5.5776519775390625,355412057,roberta-large
A shelf is a type of,furniture.,shelf,furniture,44,-3.4995956420898438,355412057,roberta-large
A rug is a type of,furniture.,rug,furniture,45,-1.3557090759277344,355412057,roberta-large
A pillow is a type of,furniture.,pillow,furniture,46,-4.510189056396484,355412057,roberta-large
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-7.2126922607421875,355412057,roberta-large
A radio is a type of,furniture.,radio,furniture,48,-10.086597442626953,355412057,roberta-large
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-8.451580047607422,355412057,roberta-large
A stove is a type of,furniture.,stove,furniture,50,-7.677555084228516,355412057,roberta-large
A counter is a type of,furniture.,counter,furniture,51,-10.010284423828125,355412057,roberta-large
A clock is a type of,furniture.,clock,furniture,52,-8.658050537109375,355412057,roberta-large
A drape is a type of,furniture.,drape,furniture,53,-8.98891830444336,355412057,roberta-large
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-5.862300872802734,355412057,roberta-large
A picture is a type of,furniture.,picture,furniture,55,-10.708011627197266,355412057,roberta-large
A closet is a type of,furniture.,closet,furniture,56,-6.900993347167969,355412057,roberta-large
A vase is a type of,furniture.,vase,furniture,57,-6.716072082519531,355412057,roberta-large
An ashtray is a type of,furniture.,ashtray,furniture,58,-7.5812530517578125,355412057,roberta-large
A fan is a type of,furniture.,fan,furniture,59,-6.5397796630859375,355412057,roberta-large
A telephone is a type of,furniture.,telephone,furniture,60,-11.040069580078125,355412057,roberta-large
Pea is a,vegetable.,pea,vegetable,1,-3.243213653564453,355412057,roberta-large
Carrot is a,vegetable.,carrot,vegetable,2,-4.844276428222656,355412057,roberta-large
Green bean is a,vegetable.,green bean,vegetable,3,-1.8482780456542969,355412057,roberta-large
String bean is a,vegetable.,string bean,vegetable,4,-2.529468536376953,355412057,roberta-large
Spinach is a,vegetable.,spinach,vegetable,5,-1.6963691711425781,355412057,roberta-large
Broccoli is a,vegetable.,broccoli,vegetable,6,-1.9132003784179688,355412057,roberta-large
Asparagus is a,vegetable.,asparagus,vegetable,7,-1.1392250061035156,355412057,roberta-large
Corn is a,vegetable.,corn,vegetable,8,-1.8676071166992188,355412057,roberta-large
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-1.11737060546875,355412057,roberta-large
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-7.110927581787109,355412057,roberta-large
Squash is a,vegetable.,squash,vegetable,11,-4.692180633544922,355412057,roberta-large
Lettuce is a,vegetable.,lettuce,vegetable,12,-2.025287628173828,355412057,roberta-large
Celery is a,vegetable.,celery,vegetable,13,-6.401042938232422,355412057,roberta-large
Cucumber is a,vegetable.,cucumber,vegetable,14,-2.9324188232421875,355412057,roberta-large
Beet is a,vegetable.,beet,vegetable,15,-2.320575714111328,355412057,roberta-large
Green is a,vegetable.,green,vegetable,16,-4.919559478759766,355412057,roberta-large
Tomato is a,vegetable.,tomato,vegetable,17,-5.732513427734375,355412057,roberta-large
Lima bean is a,vegetable.,lima bean,vegetable,18,-3.5688552856445312,355412057,roberta-large
Artichoke is a,vegetable.,artichoke,vegetable,19,-1.8321037292480469,355412057,roberta-large
Turnip is a,vegetable.,turnip,vegetable,20,-4.403362274169922,355412057,roberta-large
Eggplant is a,vegetable.,eggplant,vegetable,21,-1.7186241149902344,355412057,roberta-large
Romaine is a,vegetable.,romaine,vegetable,22,-8.140869140625,355412057,roberta-large
Green pepper is a,vegetable.,green pepper,vegetable,23,-1.6633987426757812,355412057,roberta-large
Okra is a,vegetable.,okra,vegetable,24,-2.109020233154297,355412057,roberta-large
Radish is a,vegetable.,radish,vegetable,25,-2.686267852783203,355412057,roberta-large
Onion is a,vegetable.,onion,vegetable,26,-3.250690460205078,355412057,roberta-large
Bean is a,vegetable.,bean,vegetable,27,-6.798313140869141,355412057,roberta-large
Green onion is a,vegetable.,green onion,vegetable,28,-2.0219955444335938,355412057,roberta-large
Potato is a,vegetable.,potato,vegetable,29,-1.2349128723144531,355412057,roberta-large
Parsnip is a,vegetable.,parsnip,vegetable,30,-5.2083740234375,355412057,roberta-large
Turnip green is a,vegetable.,turnip green,vegetable,31,-3.713054656982422,355412057,roberta-large
Collard is a,vegetable.,collard,vegetable,32,-9.69936752319336,355412057,roberta-large
Wax bean is a,vegetable.,wax bean,vegetable,33,-3.3362655639648438,355412057,roberta-large
Watercress is a,vegetable.,watercress,vegetable,34,-3.962158203125,355412057,roberta-large
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-2.819591522216797,355412057,roberta-large
Leek is a,vegetable.,leek,vegetable,36,-5.474029541015625,355412057,roberta-large
Pepper is a,vegetable.,pepper,vegetable,37,-6.754127502441406,355412057,roberta-large
Sweet potato is a,vegetable.,sweet potato,vegetable,38,-2.278400421142578,355412057,roberta-large
Yam is a,vegetable.,yam,vegetable,39,-3.1248321533203125,355412057,roberta-large
Parsley is a,vegetable.,parsley,vegetable,40,-10.15475082397461,355412057,roberta-large
Endive is a,vegetable.,endive,vegetable,41,-9.564960479736328,355412057,roberta-large
Rutabaga is a,vegetable.,rutabaga,vegetable,42,-1.212646484375,355412057,roberta-large
Mushroom is a,vegetable.,mushroom,vegetable,43,-3.2707901000976562,355412057,roberta-large
Avocado is a,vegetable.,avocado,vegetable,44,-1.4984245300292969,355412057,roberta-large
Rhubarb is a,vegetable.,rhubarb,vegetable,45,-3.0550308227539062,355412057,roberta-large
