preamble,stimulus,item,category,rank,score,params,model
A razor is a,weapon.,razor,weapon,37,-4.712663173675537,774031360,gpt2-large
A razor blade is a,weapon.,razor blade,weapon,38,-4.402249336242676,774031360,gpt2-large
A rocket is a,weapon.,rocket,weapon,39,-2.2487640380859375,774031360,gpt2-large
A judo is a,weapon.,judo,weapon,40,-5.12960958480835,774031360,gpt2-large
A stick is a,weapon.,stick,weapon,41,-4.224110126495361,774031360,gpt2-large
A poison is a,weapon.,poison,weapon,42,-3.8990325927734375,774031360,gpt2-large
A rock is a,weapon.,rock,weapon,43,-7.729217529296875,774031360,gpt2-large
A stone is a,weapon.,stone,weapon,44,-6.148825645446777,774031360,gpt2-large
Gas is a,weapon.,gas,weapon,45,-6.977365016937256,774031360,gpt2-large
A chain is a,weapon.,chain,weapon,46,-7.763452529907227,774031360,gpt2-large
A scissor is a,weapon.,scissor,weapon,47,-4.3981733322143555,774031360,gpt2-large
A brick is a,weapon.,brick,weapon,48,-7.3330769538879395,774031360,gpt2-large
A pitchfork is a,weapon.,pitchfork,weapon,49,-2.501450538635254,774031360,gpt2-large
A hammer is a,weapon.,hammer,weapon,50,-2.6647605895996094,774031360,gpt2-large
A word is a,weapon.,word,weapon,51,-7.614581108093262,774031360,gpt2-large
A hand is a,weapon.,hand,weapon,52,-4.814029693603516,774031360,gpt2-large
A pipe is a,weapon.,pipe,weapon,53,-6.711780548095703,774031360,gpt2-large
A rope is a,weapon.,rope,weapon,54,-6.540924549102783,774031360,gpt2-large
An airplane is a,weapon.,airplane,weapon,55,-6.556458950042725,774031360,gpt2-large
A foot is a,weapon.,foot,weapon,56,-7.660773277282715,774031360,gpt2-large
A car is a,weapon.,car,weapon,57,-6.109167575836182,774031360,gpt2-large
A screwdriver is a,weapon.,screwdriver,weapon,58,-5.319847106933594,774031360,gpt2-large
Glass is a,weapon.,glass,weapon,59,-9.168741226196289,774031360,gpt2-large
A shoe is a,weapon.,shoe,weapon,60,-7.502803325653076,774031360,gpt2-large
Orange is a,fruit.,orange,fruit,1,-7.009387493133545,774031360,gpt2-large
Apple is a,fruit.,apple,fruit,2,-10.20140266418457,774031360,gpt2-large
Banana is a,fruit.,banana,fruit,3,-3.384685516357422,774031360,gpt2-large
Peach is a,fruit.,peach,fruit,4,-5.001584053039551,774031360,gpt2-large
Pear is a,fruit.,pear,fruit,5,-7.205110549926758,774031360,gpt2-large
Apricot is a,fruit.,apricot,fruit,6,-4.39525032043457,774031360,gpt2-large
Tangerine is a,fruit.,tangerine,fruit,7,-6.476048946380615,774031360,gpt2-large
Plum is a,fruit.,plum,fruit,8,-6.342958450317383,774031360,gpt2-large
Grape is a,fruit.,grape,fruit,9,-3.689788818359375,774031360,gpt2-large
Nectarine is a,fruit.,nectarine,fruit,10,-4.113152027130127,774031360,gpt2-large
Strawberry is a,fruit.,strawberry,fruit,11,-3.363555908203125,774031360,gpt2-large
Grapefruit is a,fruit.,grapefruit,fruit,12,-1.921335220336914,774031360,gpt2-large
Berry is a,fruit.,berry,fruit,13,-7.56414270401001,774031360,gpt2-large
Cherry is a,fruit.,cherry,fruit,14,-6.046526908874512,774031360,gpt2-large
Pineapple is a,fruit.,pineapple,fruit,15,-2.3092164993286133,774031360,gpt2-large
Blackberry is a,fruit.,blackberry,fruit,16,-9.413688659667969,774031360,gpt2-large
Melon is a,fruit.,melon,fruit,17,-6.880643844604492,774031360,gpt2-large
Blueberry is a,fruit.,blueberry,fruit,18,-4.095033168792725,774031360,gpt2-large
Raspberry is a,fruit.,raspberry,fruit,19,-5.7007670402526855,774031360,gpt2-large
Lemon is a,fruit.,lemon,fruit,20,-4.773952484130859,774031360,gpt2-large
Black raspberry is a,fruit.,black raspberry,fruit,21,-3.7043676376342773,774031360,gpt2-large
Boysenberry is a,fruit.,boysenberry,fruit,22,-5.855352878570557,774031360,gpt2-large
Watermelon is a,fruit.,watermelon,fruit,23,-2.3163671493530273,774031360,gpt2-large
Cantaloupe is a,fruit.,cantaloupe,fruit,24,-2.1286163330078125,774031360,gpt2-large
Lime is a,fruit.,lime,fruit,25,-5.428905487060547,774031360,gpt2-large
Tangelo is a,fruit.,tangelo,fruit,26,-8.65208625793457,774031360,gpt2-large
Papaya is a,fruit.,papaya,fruit,27,-3.705296516418457,774031360,gpt2-large
Honeydew is a,fruit.,honeydew,fruit,28,-4.980396270751953,774031360,gpt2-large
Fig is a,fruit.,fig,fruit,29,-9.699859619140625,774031360,gpt2-large
Mango is a,fruit.,mango,fruit,30,-4.488125801086426,774031360,gpt2-large
Guava is a,fruit.,guava,fruit,31,-2.735240936279297,774031360,gpt2-large
Pomegranate is a,fruit.,pomegranate,fruit,32,-2.9000349044799805,774031360,gpt2-large
Cranberry is a,fruit.,cranberry,fruit,33,-2.9855709075927734,774031360,gpt2-large
Passion fruit is a,fruit.,passion fruit,fruit,34,-2.3326358795166016,774031360,gpt2-large
Prune is a,fruit.,prune,fruit,35,-8.444994926452637,774031360,gpt2-large
Gooseberry is a,fruit.,gooseberry,fruit,36,-7.120546340942383,774031360,gpt2-large
Date is a,fruit.,date,fruit,37,-9.921880722045898,774031360,gpt2-large
Kumquat is a,fruit.,kumquat,fruit,38,-5.216428279876709,774031360,gpt2-large
Raisin is a,fruit.,raisin,fruit,39,-5.50791597366333,774031360,gpt2-large
Muskmelon is a,fruit.,muskmelon,fruit,40,-7.338406085968018,774031360,gpt2-large
Persimmon is a,fruit.,persimmon,fruit,41,-3.960628032684326,774031360,gpt2-large
Pawpaw is a,fruit.,pawpaw,fruit,42,-8.411739349365234,774031360,gpt2-large
Coconut is a,fruit.,coconut,fruit,43,-4.248042106628418,774031360,gpt2-large
Avocado is a,fruit.,avocado,fruit,44,-3.222561836242676,774031360,gpt2-large
Pumpkin is a,fruit.,pumpkin,fruit,45,-5.303570747375488,774031360,gpt2-large
Tomato is a,fruit.,tomato,fruit,46,-4.526342868804932,774031360,gpt2-large
Nut is a,fruit.,nut,fruit,47,-6.459012985229492,774031360,gpt2-large
Gourd is a,fruit.,gourd,fruit,48,-5.142978668212891,774031360,gpt2-large
Olive is a,fruit.,olive,fruit,49,-6.334410667419434,774031360,gpt2-large
Pickle is a,fruit.,pickle,fruit,50,-4.580817222595215,774031360,gpt2-large
Squash is a,fruit.,squash,fruit,51,-5.17004919052124,774031360,gpt2-large
A doll is a,toy.,doll,toy,1,-3.1320133209228516,774031360,gpt2-large
A top is a,toy.,top,toy,2,-8.063576698303223,774031360,gpt2-large
A jack-in-the-box is a,toy.,jack-in-the-box,toy,3,-4.036844730377197,774031360,gpt2-large
A toy soldier is a,toy.,toy soldier,toy,4,-2.5545568466186523,774031360,gpt2-large
A yo-yo is a,toy.,yo-yo,toy,5,-2.9663772583007812,774031360,gpt2-large
A block is a,toy.,block,toy,6,-11.085028648376465,774031360,gpt2-large
Marbles are,toys.,marbles,toy,7,-7.789150238037109,774031360,gpt2-large
A rattle is a,toy.,rattle,toy,8,-5.773443698883057,774031360,gpt2-large
A stuffed animal is a,toy.,stuffed animal,toy,9,-2.8520002365112305,774031360,gpt2-large
A water pistol is a,toy.,water pistol,toy,10,-6.492072105407715,774031360,gpt2-large
A teddy bear is a,toy.,teddy bear,toy,11,-2.6136856079101562,774031360,gpt2-large
A rocking horse is a,toy.,rocking horse,toy,12,-5.948200702667236,774031360,gpt2-large
A doll house is a,toy.,doll house,toy,13,-5.351808547973633,774031360,gpt2-large
A ball is a,toy.,ball,toy,14,-5.141561508178711,774031360,gpt2-large
Jacks are,toys.,jacks,toy,15,-9.665806770324707,774031360,gpt2-large
Paper dolls are,toys.,paper dolls,toy,16,-6.845439910888672,774031360,gpt2-large
An erector set is a,toy.,erector set,toy,17,-6.744591236114502,774031360,gpt2-large
A hula hoop is a,toy.,hula hoop,toy,18,-5.360870361328125,774031360,gpt2-large
A jump rope is a,toy.,jump rope,toy,19,-6.222656726837158,774031360,gpt2-large
A pogo stick is a,toy.,pogo stick,toy,20,-2.66957950592041,774031360,gpt2-large
A clay is a,toy.,clay,toy,21,-8.639189720153809,774031360,gpt2-large
A wagon is a,toy.,wagon,toy,22,-8.10249137878418,774031360,gpt2-large
A kite is a,toy.,kite,toy,23,-5.028794765472412,774031360,gpt2-large
A train is a,toy.,train,toy,24,-8.03505802154541,774031360,gpt2-large
A tricycle is a,toy.,tricycle,toy,25,-5.324214458465576,774031360,gpt2-large
A coloring book is a,toy.,coloring book,toy,26,-5.985631465911865,774031360,gpt2-large
Crayons are,toys.,crayons,toy,27,-7.878554344177246,774031360,gpt2-large
A truck is a,toy.,truck,toy,28,-8.196721076965332,774031360,gpt2-large
A puzzle is a,toy.,puzzle,toy,29,-7.698000431060791,774031360,gpt2-large
A fire engine is a,toy.,fire engine,toy,30,-9.244510650634766,774031360,gpt2-large
A balloon is a,toy.,balloon,toy,31,-5.515926361083984,774031360,gpt2-large
Skates are,toys.,skates,toy,32,-9.991768836975098,774031360,gpt2-large
A baseball is a,toy.,baseball,toy,33,-5.881082534790039,774031360,gpt2-large
A drum is a,toy.,drum,toy,34,-7.050227642059326,774031360,gpt2-large
A football is a,toy.,football,toy,35,-5.703141212463379,774031360,gpt2-large
A game is a,toy.,game,toy,36,-7.193044185638428,774031360,gpt2-large
A swing is a,toy.,swing,toy,37,-8.441292762756348,774031360,gpt2-large
A boat is a,toy.,boat,toy,38,-8.0455961227417,774031360,gpt2-large
A monopoly is a,toy.,monopoly,toy,39,-12.503297805786133,774031360,gpt2-large
A sled is a,toy.,sled,toy,40,-5.993889331817627,774031360,gpt2-large
A seesaw is a,toy.,seesaw,toy,41,-7.657857894897461,774031360,gpt2-large
Stilts are,toys.,stilts,toy,42,-10.731078147888184,774031360,gpt2-large
Checkers are,toys.,checkers,toy,43,-9.896320343017578,774031360,gpt2-large
A bat is a,toy.,bat,toy,44,-10.72838020324707,774031360,gpt2-large
A car is a,toy.,car,toy,45,-6.443717002868652,774031360,gpt2-large
An airplane is a,toy.,airplane,toy,46,-6.380687236785889,774031360,gpt2-large
A bicycle is a,toy.,bicycle,toy,47,-6.021114349365234,774031360,gpt2-large
A tractor is a,toy.,tractor,toy,48,-8.059782028198242,774031360,gpt2-large
A sandbox is a,toy.,sandbox,toy,49,-8.322314262390137,774031360,gpt2-large
A bike is a,toy.,bike,toy,50,-6.212912559509277,774031360,gpt2-large
A bow and arrow is a,toy.,bow and arrow,toy,51,-7.75547456741333,774031360,gpt2-large
A rope is a,toy.,rope,toy,52,-8.326849937438965,774031360,gpt2-large
Dishes are,toys.,dishes,toy,53,-12.986008644104004,774031360,gpt2-large
Cards are,toys.,cards,toy,54,-10.274141311645508,774031360,gpt2-large
A mitt is a,toy.,mitt,toy,55,-6.997469902038574,774031360,gpt2-large
A horse is a,toy.,horse,toy,56,-8.223867416381836,774031360,gpt2-large
A gun is a,toy.,gun,toy,57,-6.785511016845703,774031360,gpt2-large
Animals are,toys.,animals,toy,58,-10.839534759521484,774031360,gpt2-large
A tennis racket is a,toy.,tennis racket,toy,59,-6.206826686859131,774031360,gpt2-large
Books are,toys.,books,toy,60,-10.060853004455566,774031360,gpt2-large
A pant is a type of,clothing.,pant,clothing,1,-2.956599235534668,774031360,gpt2-large
A shirt is a type of,clothing.,shirt,clothing,2,-1.6786870956420898,774031360,gpt2-large
A dress is a type of,clothing.,dress,clothing,3,-1.8766469955444336,774031360,gpt2-large
A skirt is a type of,clothing.,skirt,clothing,4,-3.111011505126953,774031360,gpt2-large
A blouse is a type of,clothing.,blouse,clothing,5,-2.3149919509887695,774031360,gpt2-large
A suit is a type of,clothing.,suit,clothing,6,-5.193573474884033,774031360,gpt2-large
A slack is a type of,clothing.,slack,clothing,7,-8.148871421813965,774031360,gpt2-large
A jacket is a type of,clothing.,jacket,clothing,8,-1.7004585266113281,774031360,gpt2-large
A coat is a type of,clothing.,coat,clothing,9,-1.7762031555175781,774031360,gpt2-large
A sweater is a type of,clothing.,sweater,clothing,10,-2.395589828491211,774031360,gpt2-large
A sweatshirt is a type of,clothing.,sweatshirt,clothing,11,-1.9932003021240234,774031360,gpt2-large
An underpant is a type of,clothing.,underpant,clothing,12,-3.28564453125,774031360,gpt2-large
A sports jacket is a type of,clothing.,sports jacket,clothing,13,-2.4061155319213867,774031360,gpt2-large
A jumper is a type of,clothing.,jumper,clothing,14,-3.988633155822754,774031360,gpt2-large
A panty is a type of,clothing.,panty,clothing,15,-3.497981071472168,774031360,gpt2-large
A sock is a type of,clothing.,sock,clothing,16,-3.665219306945801,774031360,gpt2-large
A parka is a type of,clothing.,parka,clothing,17,-2.3369293212890625,774031360,gpt2-large
A pajama is a type of,clothing.,pajama,clothing,18,-2.583404541015625,774031360,gpt2-large
An undershirt is a type of,clothing.,undershirt,clothing,19,-2.716136932373047,774031360,gpt2-large
An overcoat is a type of,clothing.,overcoat,clothing,20,-2.4770946502685547,774031360,gpt2-large
A nightgown is a type of,clothing.,nightgown,clothing,21,-2.8278932571411133,774031360,gpt2-large
A raincoat is a type of,clothing.,raincoat,clothing,22,-1.9252262115478516,774031360,gpt2-large
A bathing suit is a type of,clothing.,bathing suit,clothing,23,-1.8901357650756836,774031360,gpt2-large
A bathrobe is a type of,clothing.,bathrobe,clothing,24,-1.8368043899536133,774031360,gpt2-large
A slip is a type of,clothing.,slip,clothing,25,-9.126289367675781,774031360,gpt2-large
A bra is a type of,clothing.,bra,clothing,26,-2.7720823287963867,774031360,gpt2-large
A shoe is a type of,clothing.,shoe,clothing,27,-4.159120559692383,774031360,gpt2-large
A tuxedo is a type of,clothing.,tuxedo,clothing,28,-3.1780738830566406,774031360,gpt2-large
A stocking is a type of,clothing.,stocking,clothing,29,-3.411783218383789,774031360,gpt2-large
A vest is a type of,clothing.,vest,clothing,30,-2.6320505142211914,774031360,gpt2-large
A nylon is a type of,clothing.,nylon,clothing,31,-5.76209831237793,774031360,gpt2-large
A cape is a type of,clothing.,cape,clothing,32,-2.813532829284668,774031360,gpt2-large
A boot is a type of,clothing.,boot,clothing,33,-4.566967964172363,774031360,gpt2-large
A sandal is a type of,clothing.,sandal,clothing,34,-5.3076491355896,774031360,gpt2-large
A tie is a type of,clothing.,tie,clothing,35,-6.080861568450928,774031360,gpt2-large
A girdle is a type of,clothing.,girdle,clothing,36,-3.9922261238098145,774031360,gpt2-large
A belt is a type of,clothing.,belt,clothing,37,-3.5408592224121094,774031360,gpt2-large
A scarf is a type of,clothing.,scarf,clothing,38,-3.6412229537963867,774031360,gpt2-large
A mitten is a type of,clothing.,mitten,clothing,39,-5.38003396987915,774031360,gpt2-large
A slipper is a type of,clothing.,slipper,clothing,40,-4.317819595336914,774031360,gpt2-large
A hat is a type of,clothing.,hat,clothing,41,-3.4819250106811523,774031360,gpt2-large
An overshoe is a type of,clothing.,overshoe,clothing,42,-6.7802252769470215,774031360,gpt2-large
A glove is a type of,clothing.,glove,clothing,43,-3.5191240310668945,774031360,gpt2-large
An apron is a type of,clothing.,apron,clothing,44,-2.755146026611328,774031360,gpt2-large
An earmuff is a type of,clothing.,earmuff,clothing,45,-7.397851943969727,774031360,gpt2-large
A handkerchief is a type of,clothing.,handkerchief,clothing,46,-4.35515022277832,774031360,gpt2-large
A purse is a type of,clothing.,purse,clothing,47,-4.65999174118042,774031360,gpt2-large
A hairband is a type of,clothing.,hairband,clothing,48,-5.699531555175781,774031360,gpt2-large
A ring is a type of,clothing.,ring,clothing,49,-7.044236660003662,774031360,gpt2-large
An earring is a type of,clothing.,earring,clothing,50,-8.153539657592773,774031360,gpt2-large
A watch is a type of,clothing.,watch,clothing,51,-7.241862773895264,774031360,gpt2-large
A cuff link is a type of,clothing.,cuff link,clothing,52,-4.988276481628418,774031360,gpt2-large
A necklace is a type of,clothing.,necklace,clothing,53,-5.128198146820068,774031360,gpt2-large
A bracelet is a type of,clothing.,bracelet,clothing,54,-6.04972505569458,774031360,gpt2-large
A cane is a type of,clothing.,cane,clothing,55,-7.997723579406738,774031360,gpt2-large
A chair is a type of,furniture.,chair,furniture,1,-1.9545745849609375,774031360,gpt2-large
A sofa is a type of,furniture.,sofa,furniture,2,-1.2535762786865234,774031360,gpt2-large
A couch is a type of,furniture.,couch,furniture,3,-1.3757095336914062,774031360,gpt2-large
A table is a type of,furniture.,table,furniture,4,-4.070827960968018,774031360,gpt2-large
An easy chair is a type of,furniture.,easy chair,furniture,5,-2.5372533798217773,774031360,gpt2-large
A dresser is a type of,furniture.,dresser,furniture,6,-2.527486801147461,774031360,gpt2-large
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-1.541646957397461,774031360,gpt2-large
A coffee table is a type of,furniture.,coffee table,furniture,8,-2.0065650939941406,774031360,gpt2-large
A rocker is a type of,furniture.,rocker,furniture,9,-7.534830093383789,774031360,gpt2-large
A love seat is a type of,furniture.,love seat,furniture,10,-3.2923460006713867,774031360,gpt2-large
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-5.7307233810424805,774031360,gpt2-large
A desk is a type of,furniture.,desk,furniture,12,-1.8848152160644531,774031360,gpt2-large
A bed is a type of,furniture.,bed,furniture,13,-2.3133201599121094,774031360,gpt2-large
A bureau is a type of,furniture.,bureau,furniture,14,-8.491374015808105,774031360,gpt2-large
A davenport is a type of,furniture.,davenport,furniture,15,-8.223111152648926,774031360,gpt2-large
An end table is a type of,furniture.,end table,furniture,16,-4.451115608215332,774031360,gpt2-large
A divan is a type of,furniture.,divan,furniture,17,-5.41503381729126,774031360,gpt2-large
A night table is a type of,furniture.,night table,furniture,18,-3.9682164192199707,774031360,gpt2-large
A chest is a type of,furniture.,chest,furniture,19,-5.105135917663574,774031360,gpt2-large
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-3.997835636138916,774031360,gpt2-large
A vanity is a type of,furniture.,vanity,furniture,21,-4.524707317352295,774031360,gpt2-large
A bookcase is a type of,furniture.,bookcase,furniture,22,-2.5878753662109375,774031360,gpt2-large
A lounge is a type of,furniture.,lounge,furniture,23,-5.1336140632629395,774031360,gpt2-large
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-5.559473991394043,774031360,gpt2-large
An ottoman is a type of,furniture.,ottoman,furniture,25,-2.3709030151367188,774031360,gpt2-large
A footstool is a type of,furniture.,footstool,furniture,26,-2.4904823303222656,774031360,gpt2-large
A cabinet is a type of,furniture.,cabinet,furniture,27,-3.185169219970703,774031360,gpt2-large
A china closet is a type of,furniture.,china closet,furniture,28,-4.373691558837891,774031360,gpt2-large
A bench is a type of,furniture.,bench,furniture,29,-5.103920936584473,774031360,gpt2-large
A buffet is a type of,furniture.,buffet,furniture,30,-7.499125003814697,774031360,gpt2-large
A lamp is a type of,furniture.,lamp,furniture,31,-7.433224678039551,774031360,gpt2-large
A stool is a type of,furniture.,stool,furniture,32,-4.233187198638916,774031360,gpt2-large
A hassock is a type of,furniture.,hassock,furniture,33,-10.447894096374512,774031360,gpt2-large
A drawer is a type of,furniture.,drawer,furniture,34,-5.102612495422363,774031360,gpt2-large
A piano is a type of,furniture.,piano,furniture,35,-6.893603324890137,774031360,gpt2-large
A cushion is a type of,furniture.,cushion,furniture,36,-4.638775825500488,774031360,gpt2-large
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-3.3369855880737305,774031360,gpt2-large
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-8.302602767944336,774031360,gpt2-large
A cupboard is a type of,furniture.,cupboard,furniture,39,-5.392474174499512,774031360,gpt2-large
A stereo is a type of,furniture.,stereo,furniture,40,-9.232257843017578,774031360,gpt2-large
A mirror is a type of,furniture.,mirror,furniture,41,-6.350643634796143,774031360,gpt2-large
A television is a type of,furniture.,television,furniture,42,-7.548267841339111,774031360,gpt2-large
A bar is a type of,furniture.,bar,furniture,43,-6.564343452453613,774031360,gpt2-large
A shelf is a type of,furniture.,shelf,furniture,44,-4.543942451477051,774031360,gpt2-large
A rug is a type of,furniture.,rug,furniture,45,-3.4455394744873047,774031360,gpt2-large
A pillow is a type of,furniture.,pillow,furniture,46,-5.669378280639648,774031360,gpt2-large
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-6.7580461502075195,774031360,gpt2-large
A radio is a type of,furniture.,radio,furniture,48,-11.45767879486084,774031360,gpt2-large
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-8.737396240234375,774031360,gpt2-large
A stove is a type of,furniture.,stove,furniture,50,-7.564853668212891,774031360,gpt2-large
A counter is a type of,furniture.,counter,furniture,51,-6.4527764320373535,774031360,gpt2-large
A clock is a type of,furniture.,clock,furniture,52,-9.068635940551758,774031360,gpt2-large
A drape is a type of,furniture.,drape,furniture,53,-7.2030253410339355,774031360,gpt2-large
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-7.226563453674316,774031360,gpt2-large
A picture is a type of,furniture.,picture,furniture,55,-10.21496868133545,774031360,gpt2-large
A closet is a type of,furniture.,closet,furniture,56,-5.323249340057373,774031360,gpt2-large
A vase is a type of,furniture.,vase,furniture,57,-6.1699347496032715,774031360,gpt2-large
An ashtray is a type of,furniture.,ashtray,furniture,58,-7.409618377685547,774031360,gpt2-large
A fan is a type of,furniture.,fan,furniture,59,-7.463888645172119,774031360,gpt2-large
A telephone is a type of,furniture.,telephone,furniture,60,-9.55733871459961,774031360,gpt2-large
Pea is a,vegetable.,pea,vegetable,1,-5.156064510345459,774031360,gpt2-large
Carrot is a,vegetable.,carrot,vegetable,2,-4.309785842895508,774031360,gpt2-large
Green bean is a,vegetable.,green bean,vegetable,3,-3.941685676574707,774031360,gpt2-large
String bean is a,vegetable.,string bean,vegetable,4,-4.964734077453613,774031360,gpt2-large
Spinach is a,vegetable.,spinach,vegetable,5,-3.0201234817504883,774031360,gpt2-large
Broccoli is a,vegetable.,broccoli,vegetable,6,-3.1678266525268555,774031360,gpt2-large
Asparagus is a,vegetable.,asparagus,vegetable,7,-3.3052406311035156,774031360,gpt2-large
Corn is a,vegetable.,corn,vegetable,8,-5.110921382904053,774031360,gpt2-large
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-3.1015329360961914,774031360,gpt2-large
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-7.685868740081787,774031360,gpt2-large
Squash is a,vegetable.,squash,vegetable,11,-4.943221092224121,774031360,gpt2-large
Lettuce is a,vegetable.,lettuce,vegetable,12,-3.0451087951660156,774031360,gpt2-large
Celery is a,vegetable.,celery,vegetable,13,-4.350653648376465,774031360,gpt2-large
Cucumber is a,vegetable.,cucumber,vegetable,14,-3.211404800415039,774031360,gpt2-large
Beet is a,vegetable.,beet,vegetable,15,-4.569065570831299,774031360,gpt2-large
Green is a,vegetable.,green,vegetable,16,-6.925500869750977,774031360,gpt2-large
Tomato is a,vegetable.,tomato,vegetable,17,-3.162613868713379,774031360,gpt2-large
Lima bean is a,vegetable.,lima bean,vegetable,18,-5.684597492218018,774031360,gpt2-large
Artichoke is a,vegetable.,artichoke,vegetable,19,-3.9652910232543945,774031360,gpt2-large
Turnip is a,vegetable.,turnip,vegetable,20,-3.7040905952453613,774031360,gpt2-large
Eggplant is a,vegetable.,eggplant,vegetable,21,-2.7195701599121094,774031360,gpt2-large
Romaine is a,vegetable.,romaine,vegetable,22,-6.619372367858887,774031360,gpt2-large
Green pepper is a,vegetable.,green pepper,vegetable,23,-3.764897346496582,774031360,gpt2-large
Okra is a,vegetable.,okra,vegetable,24,-3.9681482315063477,774031360,gpt2-large
Radish is a,vegetable.,radish,vegetable,25,-4.0770792961120605,774031360,gpt2-large
Onion is a,vegetable.,onion,vegetable,26,-4.172698497772217,774031360,gpt2-large
Bean is a,vegetable.,bean,vegetable,27,-7.017858028411865,774031360,gpt2-large
Green onion is a,vegetable.,green onion,vegetable,28,-3.376577377319336,774031360,gpt2-large
Potato is a,vegetable.,potato,vegetable,29,-4.32362174987793,774031360,gpt2-large
Parsnip is a,vegetable.,parsnip,vegetable,30,-4.899590492248535,774031360,gpt2-large
Turnip green is a,vegetable.,turnip green,vegetable,31,-5.340411186218262,774031360,gpt2-large
Collard is a,vegetable.,collard,vegetable,32,-3.594236373901367,774031360,gpt2-large
Wax bean is a,vegetable.,wax bean,vegetable,33,-4.6921772956848145,774031360,gpt2-large
Watercress is a,vegetable.,watercress,vegetable,34,-3.8785486221313477,774031360,gpt2-large
Black eyed pea is a,vegetable.,black eyed pea,vegetable,35,-5.275293350219727,774031360,gpt2-large
Leek is a,vegetable.,leek,vegetable,36,-3.3475570678710938,774031360,gpt2-large
Pepper is a,vegetable.,pepper,vegetable,37,-5.1945061683654785,774031360,gpt2-large
Sweet potato is a,vegetable.,sweet potato,vegetable,38,-3.3886356353759766,774031360,gpt2-large
