preamble,stimulus,item,category,rank,score,params,model
Cranberry is a,fruit.,cranberry,fruit,33,-3.467205047607422,1557612800,gpt2-xl
Passion fruit is a,fruit.,passion fruit,fruit,34,-1.2999744415283203,1557612800,gpt2-xl
Prune is a,fruit.,prune,fruit,35,-7.778907299041748,1557612800,gpt2-xl
Gooseberry is a,fruit.,gooseberry,fruit,36,-4.961830139160156,1557612800,gpt2-xl
Date is a,fruit.,date,fruit,37,-9.947061538696289,1557612800,gpt2-xl
Kumquat is a,fruit.,kumquat,fruit,38,-2.069896697998047,1557612800,gpt2-xl
Raisin is a,fruit.,raisin,fruit,39,-4.870797157287598,1557612800,gpt2-xl
Muskmelon is a,fruit.,muskmelon,fruit,40,-4.643780708312988,1557612800,gpt2-xl
Persimmon is a,fruit.,persimmon,fruit,41,-3.9207563400268555,1557612800,gpt2-xl
Pawpaw is a,fruit.,pawpaw,fruit,42,-7.07270622253418,1557612800,gpt2-xl
Coconut is a,fruit.,coconut,fruit,43,-3.707827568054199,1557612800,gpt2-xl
Avocado is a,fruit.,avocado,fruit,44,-2.4512901306152344,1557612800,gpt2-xl
Pumpkin is a,fruit.,pumpkin,fruit,45,-4.523143768310547,1557612800,gpt2-xl
Tomato is a,fruit.,tomato,fruit,46,-3.217161178588867,1557612800,gpt2-xl
Nut is a,fruit.,nut,fruit,47,-7.328977584838867,1557612800,gpt2-xl
Gourd is a,fruit.,gourd,fruit,48,-5.317644119262695,1557612800,gpt2-xl
Olive is a,fruit.,olive,fruit,49,-6.675661087036133,1557612800,gpt2-xl
Pickle is a,fruit.,pickle,fruit,50,-7.821049213409424,1557612800,gpt2-xl
Squash is a,fruit.,squash,fruit,51,-7.410401821136475,1557612800,gpt2-xl
A doll is a,toy.,doll,toy,1,-2.5138044357299805,1557612800,gpt2-xl
A top is a,toy.,top,toy,2,-7.7668304443359375,1557612800,gpt2-xl
A jack-in-the-box is a,toy.,jack-in-the-box,toy,3,-4.71303653717041,1557612800,gpt2-xl
A toy soldier is a,toy.,toy soldier,toy,4,-2.0712738037109375,1557612800,gpt2-xl
A yo-yo is a,toy.,yo-yo,toy,5,-3.027393341064453,1557612800,gpt2-xl
A block is a,toy.,block,toy,6,-10.679335594177246,1557612800,gpt2-xl
Marbles are,toys.,marbles,toy,7,-6.691917896270752,1557612800,gpt2-xl
A rattle is a,toy.,rattle,toy,8,-6.332448959350586,1557612800,gpt2-xl
A stuffed animal is a,toy.,stuffed animal,toy,9,-2.2594127655029297,1557612800,gpt2-xl
A water pistol is a,toy.,water pistol,toy,10,-4.603769302368164,1557612800,gpt2-xl
A teddy bear is a,toy.,teddy bear,toy,11,-2.423746109008789,1557612800,gpt2-xl
A rocking horse is a,toy.,rocking horse,toy,12,-3.7651500701904297,1557612800,gpt2-xl
A doll house is a,toy.,doll house,toy,13,-4.131954193115234,1557612800,gpt2-xl
A ball is a,toy.,ball,toy,14,-5.630873680114746,1557612800,gpt2-xl
Jacks are,toys.,jacks,toy,15,-7.473055362701416,1557612800,gpt2-xl
Paper dolls are,toys.,paper dolls,toy,16,-6.209102153778076,1557612800,gpt2-xl
An erector set is a,toy.,erector set,toy,17,-7.647099018096924,1557612800,gpt2-xl
A hula hoop is a,toy.,hula hoop,toy,18,-4.801307678222656,1557612800,gpt2-xl
A jump rope is a,toy.,jump rope,toy,19,-6.348971843719482,1557612800,gpt2-xl
A pogo stick is a,toy.,pogo stick,toy,20,-3.6649856567382812,1557612800,gpt2-xl
A clay is a,toy.,clay,toy,21,-8.664427757263184,1557612800,gpt2-xl
A wagon is a,toy.,wagon,toy,22,-7.548843860626221,1557612800,gpt2-xl
A kite is a,toy.,kite,toy,23,-5.554624080657959,1557612800,gpt2-xl
A train is a,toy.,train,toy,24,-8.215533256530762,1557612800,gpt2-xl
A tricycle is a,toy.,tricycle,toy,25,-5.919109344482422,1557612800,gpt2-xl
A coloring book is a,toy.,coloring book,toy,26,-6.565702438354492,1557612800,gpt2-xl
Crayons are,toys.,crayons,toy,27,-7.9015092849731445,1557612800,gpt2-xl
A truck is a,toy.,truck,toy,28,-8.25567626953125,1557612800,gpt2-xl
A puzzle is a,toy.,puzzle,toy,29,-6.909762859344482,1557612800,gpt2-xl
A fire engine is a,toy.,fire engine,toy,30,-9.529101371765137,1557612800,gpt2-xl
A balloon is a,toy.,balloon,toy,31,-4.144198417663574,1557612800,gpt2-xl
Skates are,toys.,skates,toy,32,-7.407456874847412,1557612800,gpt2-xl
A baseball is a,toy.,baseball,toy,33,-5.711950778961182,1557612800,gpt2-xl
A drum is a,toy.,drum,toy,34,-7.526986122131348,1557612800,gpt2-xl
A football is a,toy.,football,toy,35,-6.362850189208984,1557612800,gpt2-xl
A game is a,toy.,game,toy,36,-8.26051139831543,1557612800,gpt2-xl
A swing is a,toy.,swing,toy,37,-7.554524898529053,1557612800,gpt2-xl
A boat is a,toy.,boat,toy,38,-7.526830673217773,1557612800,gpt2-xl
A monopoly is a,toy.,monopoly,toy,39,-12.609954833984375,1557612800,gpt2-xl
A sled is a,toy.,sled,toy,40,-5.218270301818848,1557612800,gpt2-xl
A seesaw is a,toy.,seesaw,toy,41,-5.475250720977783,1557612800,gpt2-xl
Stilts are,toys.,stilts,toy,42,-8.107975006103516,1557612800,gpt2-xl
Checkers are,toys.,checkers,toy,43,-9.30921745300293,1557612800,gpt2-xl
A bat is a,toy.,bat,toy,44,-8.401497840881348,1557612800,gpt2-xl
A car is a,toy.,car,toy,45,-6.664373397827148,1557612800,gpt2-xl
An airplane is a,toy.,airplane,toy,46,-6.607101917266846,1557612800,gpt2-xl
A bicycle is a,toy.,bicycle,toy,47,-6.25928258895874,1557612800,gpt2-xl
A tractor is a,toy.,tractor,toy,48,-7.361578464508057,1557612800,gpt2-xl
A sandbox is a,toy.,sandbox,toy,49,-7.368163585662842,1557612800,gpt2-xl
A bike is a,toy.,bike,toy,50,-6.958645343780518,1557612800,gpt2-xl
A bow and arrow is a,toy.,bow and arrow,toy,51,-8.38477897644043,1557612800,gpt2-xl
A rope is a,toy.,rope,toy,52,-8.763773918151855,1557612800,gpt2-xl
Dishes are,toys.,dishes,toy,53,-10.54490852355957,1557612800,gpt2-xl
Cards are,toys.,cards,toy,54,-8.966957092285156,1557612800,gpt2-xl
A mitt is a,toy.,mitt,toy,55,-8.856596946716309,1557612800,gpt2-xl
A horse is a,toy.,horse,toy,56,-7.130513668060303,1557612800,gpt2-xl
A gun is a,toy.,gun,toy,57,-6.770720958709717,1557612800,gpt2-xl
Animals are,toys.,animals,toy,58,-9.32281494140625,1557612800,gpt2-xl
A tennis racket is a,toy.,tennis racket,toy,59,-5.803436279296875,1557612800,gpt2-xl
Books are,toys.,books,toy,60,-8.702766418457031,1557612800,gpt2-xl
A pant is a,clothing.,pant,clothing,1,-4.939639091491699,1557612800,gpt2-xl
A shirt is a,clothing.,shirt,clothing,2,-3.5163116455078125,1557612800,gpt2-xl
A dress is a,clothing.,dress,clothing,3,-3.9527158737182617,1557612800,gpt2-xl
A skirt is a,clothing.,skirt,clothing,4,-5.046235084533691,1557612800,gpt2-xl
A blouse is a,clothing.,blouse,clothing,5,-4.510415077209473,1557612800,gpt2-xl
A suit is a,clothing.,suit,clothing,6,-4.202413558959961,1557612800,gpt2-xl
A slack is a,clothing.,slack,clothing,7,-8.911887168884277,1557612800,gpt2-xl
A jacket is a,clothing.,jacket,clothing,8,-3.9126176834106445,1557612800,gpt2-xl
A coat is a,clothing.,coat,clothing,9,-4.306862831115723,1557612800,gpt2-xl
A sweater is a,clothing.,sweater,clothing,10,-4.7919921875,1557612800,gpt2-xl
A sweatshirt is a,clothing.,sweatshirt,clothing,11,-3.3108463287353516,1557612800,gpt2-xl
An underpant is a,clothing.,underpant,clothing,12,-5.286000728607178,1557612800,gpt2-xl
A sports jacket is a,clothing.,sports jacket,clothing,13,-4.322342872619629,1557612800,gpt2-xl
A jumper is a,clothing.,jumper,clothing,14,-6.364788055419922,1557612800,gpt2-xl
A panty is a,clothing.,panty,clothing,15,-5.2973761558532715,1557612800,gpt2-xl
A sock is a,clothing.,sock,clothing,16,-5.812032222747803,1557612800,gpt2-xl
A parka is a,clothing.,parka,clothing,17,-4.497256278991699,1557612800,gpt2-xl
A pajama is a,clothing.,pajama,clothing,18,-3.955742835998535,1557612800,gpt2-xl
An undershirt is a,clothing.,undershirt,clothing,19,-4.264391899108887,1557612800,gpt2-xl
An overcoat is a,clothing.,overcoat,clothing,20,-4.011396408081055,1557612800,gpt2-xl
A nightgown is a,clothing.,nightgown,clothing,21,-3.976384162902832,1557612800,gpt2-xl
A raincoat is a,clothing.,raincoat,clothing,22,-3.6289968490600586,1557612800,gpt2-xl
A bathing suit is a,clothing.,bathing suit,clothing,23,-3.6641464233398438,1557612800,gpt2-xl
A bathrobe is a,clothing.,bathrobe,clothing,24,-3.7402305603027344,1557612800,gpt2-xl
A slip is a,clothing.,slip,clothing,25,-10.224809646606445,1557612800,gpt2-xl
A bra is a,clothing.,bra,clothing,26,-5.289535045623779,1557612800,gpt2-xl
A shoe is a,clothing.,shoe,clothing,27,-7.070542335510254,1557612800,gpt2-xl
A tuxedo is a,clothing.,tuxedo,clothing,28,-5.185177326202393,1557612800,gpt2-xl
A stocking is a,clothing.,stocking,clothing,29,-5.317355632781982,1557612800,gpt2-xl
A vest is a,clothing.,vest,clothing,30,-4.212864875793457,1557612800,gpt2-xl
A nylon is a,clothing.,nylon,clothing,31,-6.658351898193359,1557612800,gpt2-xl
A cape is a,clothing.,cape,clothing,32,-3.8102197647094727,1557612800,gpt2-xl
A boot is a,clothing.,boot,clothing,33,-6.883695602416992,1557612800,gpt2-xl
A sandal is a,clothing.,sandal,clothing,34,-6.649322032928467,1557612800,gpt2-xl
A tie is a,clothing.,tie,clothing,35,-7.201918125152588,1557612800,gpt2-xl
A girdle is a,clothing.,girdle,clothing,36,-6.086615562438965,1557612800,gpt2-xl
A belt is a,clothing.,belt,clothing,37,-6.6864190101623535,1557612800,gpt2-xl
A scarf is a,clothing.,scarf,clothing,38,-5.488582134246826,1557612800,gpt2-xl
A mitten is a,clothing.,mitten,clothing,39,-6.997931003570557,1557612800,gpt2-xl
A slipper is a,clothing.,slipper,clothing,40,-6.391616344451904,1557612800,gpt2-xl
A hat is a,clothing.,hat,clothing,41,-4.754138469696045,1557612800,gpt2-xl
An overshoe is a,clothing.,overshoe,clothing,42,-7.6106181144714355,1557612800,gpt2-xl
A glove is a,clothing.,glove,clothing,43,-5.952350616455078,1557612800,gpt2-xl
An apron is a,clothing.,apron,clothing,44,-4.723422527313232,1557612800,gpt2-xl
An earmuff is a,clothing.,earmuff,clothing,45,-8.553755760192871,1557612800,gpt2-xl
A handkerchief is a,clothing.,handkerchief,clothing,46,-6.02856969833374,1557612800,gpt2-xl
A purse is a,clothing.,purse,clothing,47,-7.227814674377441,1557612800,gpt2-xl
A hairband is a,clothing.,hairband,clothing,48,-6.675854682922363,1557612800,gpt2-xl
A ring is a,clothing.,ring,clothing,49,-9.165933609008789,1557612800,gpt2-xl
An earring is a,clothing.,earring,clothing,50,-9.058902740478516,1557612800,gpt2-xl
A watch is a,clothing.,watch,clothing,51,-8.78087329864502,1557612800,gpt2-xl
A cuff link is a,clothing.,cuff link,clothing,52,-7.662703990936279,1557612800,gpt2-xl
A necklace is a,clothing.,necklace,clothing,53,-6.802475929260254,1557612800,gpt2-xl
A bracelet is a,clothing.,bracelet,clothing,54,-7.417928695678711,1557612800,gpt2-xl
A cane is a,clothing.,cane,clothing,55,-10.624876976013184,1557612800,gpt2-xl
A chair is a type of,furniture.,chair,furniture,1,-1.023148536682129,1557612800,gpt2-xl
A sofa is a type of,furniture.,sofa,furniture,2,-0.8856410980224609,1557612800,gpt2-xl
A couch is a type of,furniture.,couch,furniture,3,-1.1636409759521484,1557612800,gpt2-xl
A table is a type of,furniture.,table,furniture,4,-4.620895862579346,1557612800,gpt2-xl
An easy chair is a type of,furniture.,easy chair,furniture,5,-1.3694419860839844,1557612800,gpt2-xl
A dresser is a type of,furniture.,dresser,furniture,6,-1.2372236251831055,1557612800,gpt2-xl
A rocking chair is a type of,furniture.,rocking chair,furniture,7,-1.007777214050293,1557612800,gpt2-xl
A coffee table is a type of,furniture.,coffee table,furniture,8,-0.7833232879638672,1557612800,gpt2-xl
A rocker is a type of,furniture.,rocker,furniture,9,-6.923769950866699,1557612800,gpt2-xl
A love seat is a type of,furniture.,love seat,furniture,10,-4.029937267303467,1557612800,gpt2-xl
A chest of drawers is a,furniture.,chest of drawers,furniture,11,-4.829552173614502,1557612800,gpt2-xl
A desk is a type of,furniture.,desk,furniture,12,-1.5047073364257812,1557612800,gpt2-xl
A bed is a type of,furniture.,bed,furniture,13,-1.6035490036010742,1557612800,gpt2-xl
A bureau is a type of,furniture.,bureau,furniture,14,-8.042511940002441,1557612800,gpt2-xl
A davenport is a type of,furniture.,davenport,furniture,15,-6.900681495666504,1557612800,gpt2-xl
An end table is a type of,furniture.,end table,furniture,16,-1.267716407775879,1557612800,gpt2-xl
A divan is a type of,furniture.,divan,furniture,17,-2.7778520584106445,1557612800,gpt2-xl
A night table is a type of,furniture.,night table,furniture,18,-2.3501720428466797,1557612800,gpt2-xl
A chest is a type of,furniture.,chest,furniture,19,-4.399698257446289,1557612800,gpt2-xl
A cedar chest is a type of,furniture.,cedar chest,furniture,20,-3.735133171081543,1557612800,gpt2-xl
A vanity is a type of,furniture.,vanity,furniture,21,-4.941649913787842,1557612800,gpt2-xl
A bookcase is a type of,furniture.,bookcase,furniture,22,-1.2030677795410156,1557612800,gpt2-xl
A lounge is a type of,furniture.,lounge,furniture,23,-4.8395256996154785,1557612800,gpt2-xl
A chaise lounge is a type of,furniture.,chaise lounge,furniture,24,-3.988511085510254,1557612800,gpt2-xl
An ottoman is a type of,furniture.,ottoman,furniture,25,-1.1736021041870117,1557612800,gpt2-xl
A footstool is a type of,furniture.,footstool,furniture,26,-1.6672735214233398,1557612800,gpt2-xl
A cabinet is a type of,furniture.,cabinet,furniture,27,-2.5964975357055664,1557612800,gpt2-xl
A china closet is a type of,furniture.,china closet,furniture,28,-4.782902240753174,1557612800,gpt2-xl
A bench is a type of,furniture.,bench,furniture,29,-5.278383731842041,1557612800,gpt2-xl
A buffet is a type of,furniture.,buffet,furniture,30,-8.875359535217285,1557612800,gpt2-xl
A lamp is a type of,furniture.,lamp,furniture,31,-3.9570865631103516,1557612800,gpt2-xl
A stool is a type of,furniture.,stool,furniture,32,-2.6142406463623047,1557612800,gpt2-xl
A hassock is a type of,furniture.,hassock,furniture,33,-7.7034687995910645,1557612800,gpt2-xl
A drawer is a type of,furniture.,drawer,furniture,34,-4.79090690612793,1557612800,gpt2-xl
A piano is a type of,furniture.,piano,furniture,35,-5.870828151702881,1557612800,gpt2-xl
A cushion is a type of,furniture.,cushion,furniture,36,-4.152739524841309,1557612800,gpt2-xl
A magazine rack is a type of,furniture.,magazine rack,furniture,37,-2.100015640258789,1557612800,gpt2-xl
A hi-fi is a type of,furniture.,hi-fi,furniture,38,-4.721464157104492,1557612800,gpt2-xl
A cupboard is a type of,furniture.,cupboard,furniture,39,-3.386445999145508,1557612800,gpt2-xl
A stereo is a type of,furniture.,stereo,furniture,40,-7.878475189208984,1557612800,gpt2-xl
A mirror is a type of,furniture.,mirror,furniture,41,-5.518019199371338,1557612800,gpt2-xl
A television is a type of,furniture.,television,furniture,42,-7.178403377532959,1557612800,gpt2-xl
A bar is a type of,furniture.,bar,furniture,43,-7.2193989753723145,1557612800,gpt2-xl
A shelf is a type of,furniture.,shelf,furniture,44,-3.3240785598754883,1557612800,gpt2-xl
A rug is a type of,furniture.,rug,furniture,45,-2.101726531982422,1557612800,gpt2-xl
A pillow is a type of,furniture.,pillow,furniture,46,-3.5409154891967773,1557612800,gpt2-xl
A wastebasket is a type of,furniture.,wastebasket,furniture,47,-5.451841354370117,1557612800,gpt2-xl
A radio is a type of,furniture.,radio,furniture,48,-9.85334587097168,1557612800,gpt2-xl
A sewing machine is a type of,furniture.,sewing machine,furniture,49,-7.220742225646973,1557612800,gpt2-xl
A stove is a type of,furniture.,stove,furniture,50,-6.026231288909912,1557612800,gpt2-xl
A counter is a type of,furniture.,counter,furniture,51,-7.4806623458862305,1557612800,gpt2-xl
A clock is a type of,furniture.,clock,furniture,52,-8.65318489074707,1557612800,gpt2-xl
A drape is a type of,furniture.,drape,furniture,53,-3.85410213470459,1557612800,gpt2-xl
A refrigerator is a type of,furniture.,refrigerator,furniture,54,-6.011708736419678,1557612800,gpt2-xl
A picture is a type of,furniture.,picture,furniture,55,-10.225287437438965,1557612800,gpt2-xl
A closet is a type of,furniture.,closet,furniture,56,-4.829273223876953,1557612800,gpt2-xl
A vase is a type of,furniture.,vase,furniture,57,-4.96250581741333,1557612800,gpt2-xl
An ashtray is a type of,furniture.,ashtray,furniture,58,-5.938682556152344,1557612800,gpt2-xl
A fan is a type of,furniture.,fan,furniture,59,-8.438753128051758,1557612800,gpt2-xl
A telephone is a type of,furniture.,telephone,furniture,60,-8.675984382629395,1557612800,gpt2-xl
Pea is a,vegetable.,pea,vegetable,1,-3.484583854675293,1557612800,gpt2-xl
Carrot is a,vegetable.,carrot,vegetable,2,-5.463461399078369,1557612800,gpt2-xl
Green bean is a,vegetable.,green bean,vegetable,3,-2.809393882751465,1557612800,gpt2-xl
String bean is a,vegetable.,string bean,vegetable,4,-5.069750785827637,1557612800,gpt2-xl
Spinach is a,vegetable.,spinach,vegetable,5,-3.0476722717285156,1557612800,gpt2-xl
Broccoli is a,vegetable.,broccoli,vegetable,6,-1.7463464736938477,1557612800,gpt2-xl
Asparagus is a,vegetable.,asparagus,vegetable,7,-2.522933006286621,1557612800,gpt2-xl
Corn is a,vegetable.,corn,vegetable,8,-4.411150932312012,1557612800,gpt2-xl
Cauliflower is a,vegetable.,cauliflower,vegetable,9,-2.680124282836914,1557612800,gpt2-xl
Brussels sprouts are,vegetables.,brussels sprouts,vegetable,10,-6.671050548553467,1557612800,gpt2-xl
Squash is a,vegetable.,squash,vegetable,11,-8.225974082946777,1557612800,gpt2-xl
Lettuce is a,vegetable.,lettuce,vegetable,12,-2.230691909790039,1557612800,gpt2-xl
Celery is a,vegetable.,celery,vegetable,13,-2.7813596725463867,1557612800,gpt2-xl
Cucumber is a,vegetable.,cucumber,vegetable,14,-2.5466690063476562,1557612800,gpt2-xl
Beet is a,vegetable.,beet,vegetable,15,-4.177110195159912,1557612800,gpt2-xl
Green is a,vegetable.,green,vegetable,16,-7.665987014770508,1557612800,gpt2-xl
Tomato is a,vegetable.,tomato,vegetable,17,-2.8476486206054688,1557612800,gpt2-xl
Lima bean is a,vegetable.,lima bean,vegetable,18,-4.680182456970215,1557612800,gpt2-xl
Artichoke is a,vegetable.,artichoke,vegetable,19,-3.385366439819336,1557612800,gpt2-xl
Turnip is a,vegetable.,turnip,vegetable,20,-2.352550506591797,1557612800,gpt2-xl
Eggplant is a,vegetable.,eggplant,vegetable,21,-1.9185609817504883,1557612800,gpt2-xl
Romaine is a,vegetable.,romaine,vegetable,22,-4.349119663238525,1557612800,gpt2-xl
Green pepper is a,vegetable.,green pepper,vegetable,23,-3.762162208557129,1557612800,gpt2-xl
Okra is a,vegetable.,okra,vegetable,24,-2.7099971771240234,1557612800,gpt2-xl
Radish is a,vegetable.,radish,vegetable,25,-3.0815963745117188,1557612800,gpt2-xl
Onion is a,vegetable.,onion,vegetable,26,-6.080431938171387,1557612800,gpt2-xl
Bean is a,vegetable.,bean,vegetable,27,-7.469781875610352,1557612800,gpt2-xl
