stimulus,item,category,feature,logprob,normalized_logprob,params,model
a catbird is alive.,catbird,bird,1,-36.68456268310547,-5.24065181187221,116537088,openai-gpt
a crane is alive.,crane,bird,1,-34.35311412811279,-5.725519021352132,116537088,openai-gpt
an albatross is alive.,albatross,bird,1,-35.31211519241333,-5.0445878846304755,116537088,openai-gpt
a condor is alive.,condor,bird,1,-35.92723083496094,-5.1324615478515625,116537088,openai-gpt
a toucan is alive.,toucan,bird,1,-36.587156772613525,-5.226736681801932,116537088,openai-gpt
an owl is alive.,owl,bird,1,-31.87908363342285,-5.313180605570476,116537088,openai-gpt
a pelican is alive.,pelican,bird,1,-33.841105461120605,-5.640184243520101,116537088,openai-gpt
a goose is alive.,geese,bird,1,-30.189494609832764,-5.031582434972127,116537088,openai-gpt
a vulture is alive.,vulture,bird,1,-32.449223041534424,-5.408203840255737,116537088,openai-gpt
a stork is alive.,stork,bird,1,-33.17597055435181,-4.739424364907401,116537088,openai-gpt
a buzzard is alive.,buzzard,bird,1,-34.68621587753296,-5.781035979588826,116537088,openai-gpt
a swan is alive.,swan,bird,1,-34.16252851486206,-5.69375475247701,116537088,openai-gpt
a flamingo is alive.,flamingo,bird,1,-35.06232452392578,-4.382790565490723,116537088,openai-gpt
a duck is alive.,duck,bird,1,-31.122966766357422,-5.187161127726237,116537088,openai-gpt
a peacock is alive.,peacock,bird,1,-32.517664432525635,-5.4196107387542725,116537088,openai-gpt
an egret is alive.,egret,bird,1,-34.165650367736816,-4.270706295967102,116537088,openai-gpt
a chicken is alive.,chicken,bird,1,-30.681921005249023,-5.113653500874837,116537088,openai-gpt
a turkey is alive.,turkey,bird,1,-32.46958112716675,-5.411596854527791,116537088,openai-gpt
an ostrich is alive.,ostrich,bird,1,-33.43361759185791,-5.572269598642985,116537088,openai-gpt
a titmouse is alive.,titmouse,bird,1,-37.43346929550171,-5.3476384707859586,116537088,openai-gpt
an emu is alive.,emu,bird,1,-36.33286142349243,-5.1904087747846335,116537088,openai-gpt
a penguin is alive.,penguin,bird,1,-33.617613792419434,-5.602935632069905,116537088,openai-gpt
a bat is alive.,bat,bird,1,-31.17225170135498,-5.195375283559163,116537088,openai-gpt
a robin flies.,robin,bird,2,-29.159071683883667,-5.831814336776733,116537088,openai-gpt
a sparrow flies.,sparrow,bird,2,-29.293928623199463,-5.858785724639892,116537088,openai-gpt
a bluejay flies.,bluejay,bird,2,-34.91877841949463,-5.8197964032491045,116537088,openai-gpt
a bluebird flies.,bluebird,bird,2,-31.67686176300049,-5.279476960500081,116537088,openai-gpt
a canary flies.,canary,bird,2,-31.953070402145386,-6.390614080429077,116537088,openai-gpt
a blackbird flies.,blackbird,bird,2,-29.479273319244385,-4.913212219874064,116537088,openai-gpt
a dove flies.,dove,bird,2,-32.30002403259277,-6.460004806518555,116537088,openai-gpt
a lark flies.,lark,bird,2,-39.49769830703735,-7.899539661407471,116537088,openai-gpt
a swallow flies.,swallow,bird,2,-36.56855249404907,-7.313710498809814,116537088,openai-gpt
a parakeet flies.,parakeet,bird,2,-32.79019117355347,-4.684313024793353,116537088,openai-gpt
an oriole flies.,oriole,bird,2,-36.570515871047974,-7.3141031742095945,116537088,openai-gpt
a mockingbird flies.,mockingbird,bird,2,-33.49950456619263,-5.5832507610321045,116537088,openai-gpt
a redbird flies.,redbird,bird,2,-33.0723340511322,-5.512055675188701,116537088,openai-gpt
a wren flies.,wren,bird,2,-32.914395570755005,-6.582879114151001,116537088,openai-gpt
a finch flies.,finch,bird,2,-33.499001026153564,-6.699800205230713,116537088,openai-gpt
a starling flies.,starling,bird,2,-32.9134738445282,-5.485578974088033,116537088,openai-gpt
a cardinal flies.,cardinal,bird,2,-31.070873260498047,-6.21417465209961,116537088,openai-gpt
an eagle flies.,eagle,bird,2,-26.622416973114014,-5.324483394622803,116537088,openai-gpt
a hummingbird flies.,hummingbird,bird,2,-30.550503492355347,-6.1101006984710695,116537088,openai-gpt
a seagull flies.,seagull,bird,2,-29.994314908981323,-5.998862981796265,116537088,openai-gpt
a woodpecker flies.,woodpecker,bird,2,-30.825683116912842,-6.165136623382568,116537088,openai-gpt
a pigeon flies.,pigeon,bird,2,-29.802831172943115,-5.960566234588623,116537088,openai-gpt
a thrush flies.,thrush,bird,2,-33.53318500518799,-5.588864167531331,116537088,openai-gpt
a falcon flies.,falcon,bird,2,-30.178268671035767,-6.035653734207154,116537088,openai-gpt
a crow flies.,crow,bird,2,-27.36134362220764,-5.472268724441529,116537088,openai-gpt
a hawk flies.,hawk,bird,2,-26.966424465179443,-5.393284893035888,116537088,openai-gpt
a raven flies.,raven,bird,2,-28.833510160446167,-5.766702032089233,116537088,openai-gpt
a goldfinch flies.,goldfinch,bird,2,-34.619757413864136,-5.769959568977356,116537088,openai-gpt
a parrot flies.,parrot,bird,2,-30.782618045806885,-6.156523609161377,116537088,openai-gpt
a sandpiper flies.,sandpiper,bird,2,-38.27939319610596,-6.379898866017659,116537088,openai-gpt
a pheasant flies.,pheasant,bird,2,-35.24455451965332,-5.034936359950474,116537088,openai-gpt
a catbird flies.,catbird,bird,2,-34.46251320838928,-5.743752201398213,116537088,openai-gpt
a crane flies.,crane,bird,2,-33.20847034454346,-6.641694068908691,116537088,openai-gpt
an albatross flies.,albatross,bird,2,-32.129812717437744,-5.354968786239624,116537088,openai-gpt
a condor flies.,condor,bird,2,-33.79776740074158,-5.632961233456929,116537088,openai-gpt
a toucan flies.,toucan,bird,2,-37.95220971107483,-6.325368285179138,116537088,openai-gpt
an owl flies.,owl,bird,2,-29.939100742340088,-5.987820148468018,116537088,openai-gpt
a pelican flies.,pelican,bird,2,-33.280269622802734,-6.656053924560547,116537088,openai-gpt
a goose flies.,geese,bird,2,-30.85767436027527,-6.171534872055053,116537088,openai-gpt
a vulture flies.,vulture,bird,2,-29.167015314102173,-5.833403062820435,116537088,openai-gpt
a stork flies.,stork,bird,2,-31.14073610305786,-5.190122683842977,116537088,openai-gpt
a buzzard flies.,buzzard,bird,2,-31.135496377944946,-6.227099275588989,116537088,openai-gpt
a swan flies.,swan,bird,2,-30.917425632476807,-6.183485126495361,116537088,openai-gpt
a flamingo flies.,flamingo,bird,2,-35.287394523620605,-5.04105636051723,116537088,openai-gpt
a duck flies.,duck,bird,2,-30.24088430404663,-6.048176860809326,116537088,openai-gpt
a peacock flies.,peacock,bird,2,-31.502739667892456,-6.300547933578491,116537088,openai-gpt
an egret flies.,egret,bird,2,-35.84710359573364,-5.121014799390521,116537088,openai-gpt
a chicken flies.,chicken,bird,2,-31.836705923080444,-6.367341184616089,116537088,openai-gpt
a turkey flies.,turkey,bird,2,-30.956833839416504,-6.1913667678833,116537088,openai-gpt
an ostrich flies.,ostrich,bird,2,-33.72428846359253,-6.744857692718506,116537088,openai-gpt
a titmouse flies.,titmouse,bird,2,-38.930137395858765,-6.488356232643127,116537088,openai-gpt
an emu flies.,emu,bird,2,-35.9118013381958,-5.985300223032634,116537088,openai-gpt
a penguin flies.,penguin,bird,2,-34.17460370063782,-6.834920740127563,116537088,openai-gpt
a bat flies.,bat,bird,2,-29.4553644657135,-5.8910728931427006,116537088,openai-gpt
a robin has feathers.,robin,bird,3,-35.31510305404663,-5.8858505090077715,116537088,openai-gpt
a sparrow has feathers.,sparrow,bird,3,-34.143736839294434,-5.690622806549072,116537088,openai-gpt
a bluejay has feathers.,bluejay,bird,3,-40.979002952575684,-5.854143278939383,116537088,openai-gpt
a bluebird has feathers.,bluebird,bird,3,-37.151318073272705,-5.3073311533246725,116537088,openai-gpt
a canary has feathers.,canary,bird,3,-36.09886407852173,-6.016477346420288,116537088,openai-gpt
a blackbird has feathers.,blackbird,bird,3,-35.926483154296875,-5.132354736328125,116537088,openai-gpt
a dove has feathers.,dove,bird,3,-34.3052191734314,-5.7175365289052325,116537088,openai-gpt
a lark has feathers.,lark,bird,3,-43.561970233917236,-7.260328372319539,116537088,openai-gpt
a swallow has feathers.,swallow,bird,3,-43.02719259262085,-7.171198765436809,116537088,openai-gpt
a parakeet has feathers.,parakeet,bird,3,-38.01599597930908,-4.751999497413635,116537088,openai-gpt
an oriole has feathers.,oriole,bird,3,-44.733816146850586,-7.455636024475098,116537088,openai-gpt
a mockingbird has feathers.,mockingbird,bird,3,-36.02457046508789,-5.14636720929827,116537088,openai-gpt
a redbird has feathers.,redbird,bird,3,-39.54112911224365,-5.648732730320522,116537088,openai-gpt
a wren has feathers.,wren,bird,3,-36.77260875701904,-6.128768126169841,116537088,openai-gpt
a finch has feathers.,finch,bird,3,-37.455180168151855,-6.2425300280253095,116537088,openai-gpt
a starling has feathers.,starling,bird,3,-38.61835432052612,-5.516907760075161,116537088,openai-gpt
a cardinal has feathers.,cardinal,bird,3,-36.08201360702515,-6.013668934504191,116537088,openai-gpt
an eagle has feathers.,eagle,bird,3,-32.85862636566162,-5.4764377276102705,116537088,openai-gpt
a hummingbird has feathers.,hummingbird,bird,3,-37.258278369903564,-6.209713061650594,116537088,openai-gpt
a seagull has feathers.,seagull,bird,3,-35.135995388031006,-5.855999231338501,116537088,openai-gpt
a woodpecker has feathers.,woodpecker,bird,3,-36.82508563995361,-6.1375142733256025,116537088,openai-gpt
a pigeon has feathers.,pigeon,bird,3,-35.07442855834961,-5.8457380930582685,116537088,openai-gpt
a thrush has feathers.,thrush,bird,3,-38.750038623809814,-5.535719803401402,116537088,openai-gpt
a falcon has feathers.,falcon,bird,3,-34.89175796508789,-5.815292994181315,116537088,openai-gpt
a crow has feathers.,crow,bird,3,-32.990272521972656,-5.498378753662109,116537088,openai-gpt
a hawk has feathers.,hawk,bird,3,-33.242417335510254,-5.540402889251709,116537088,openai-gpt
a raven has feathers.,raven,bird,3,-32.17781352996826,-5.362968921661377,116537088,openai-gpt
a goldfinch has feathers.,goldfinch,bird,3,-39.6583456993103,-5.665477957044329,116537088,openai-gpt
a parrot has feathers.,parrot,bird,3,-34.477774143218994,-5.746295690536499,116537088,openai-gpt
a sandpiper has feathers.,sandpiper,bird,3,-41.240561962127686,-5.891508851732526,116537088,openai-gpt
a pheasant has feathers.,pheasant,bird,3,-39.48811674118042,-4.9360145926475525,116537088,openai-gpt
a catbird has feathers.,catbird,bird,3,-39.252501010894775,-5.60750014441354,116537088,openai-gpt
a crane has feathers.,crane,bird,3,-40.82463359832764,-6.8041055997212725,116537088,openai-gpt
an albatross has feathers.,albatross,bird,3,-38.359349727630615,-5.479907103947231,116537088,openai-gpt
a condor has feathers.,condor,bird,3,-41.30898427963257,-5.901283468518939,116537088,openai-gpt
a toucan has feathers.,toucan,bird,3,-41.76805591583252,-5.9668651308332175,116537088,openai-gpt
an owl has feathers.,owl,bird,3,-33.82936954498291,-5.638228257497151,116537088,openai-gpt
a pelican has feathers.,pelican,bird,3,-37.149882316589355,-6.191647052764893,116537088,openai-gpt
geese have feathers.,geese,bird,3,-33.30241537094116,-6.660483074188233,116537088,openai-gpt
a vulture has feathers.,vulture,bird,3,-36.23721504211426,-6.039535840352376,116537088,openai-gpt
a stork has feathers.,stork,bird,3,-37.693591594696045,-5.384798799242292,116537088,openai-gpt
a buzzard has feathers.,buzzard,bird,3,-38.22300720214844,-6.370501200358073,116537088,openai-gpt
a swan has feathers.,swan,bird,3,-35.413310527801514,-5.902218421300252,116537088,openai-gpt
a flamingo has feathers.,flamingo,bird,3,-40.70736122131348,-5.088420152664185,116537088,openai-gpt
a duck has feathers.,duck,bird,3,-32.72821855545044,-5.454703092575073,116537088,openai-gpt
a peacock has feathers.,peacock,bird,3,-32.79031991958618,-5.46505331993103,116537088,openai-gpt
an egret has feathers.,egret,bird,3,-40.012596130371094,-5.001574516296387,116537088,openai-gpt
a chicken has feathers.,chicken,bird,3,-34.894994258880615,-5.8158323764801025,116537088,openai-gpt
a turkey has feathers.,turkey,bird,3,-36.939302921295166,-6.156550486882527,116537088,openai-gpt
an ostrich has feathers.,ostrich,bird,3,-33.71658182144165,-5.619430303573608,116537088,openai-gpt
a titmouse has feathers.,titmouse,bird,3,-43.29365301132202,-6.184807573046003,116537088,openai-gpt
an emu has feathers.,emu,bird,3,-41.31120443344116,-5.901600633348737,116537088,openai-gpt
a penguin has feathers.,penguin,bird,3,-36.61960220336914,-6.1032670338948565,116537088,openai-gpt
a bat has feathers.,bat,bird,3,-34.343897342681885,-5.7239828904469805,116537088,openai-gpt
a robin has a beak.,robin,bird,4,-35.79087972640991,-5.112982818058559,116537088,openai-gpt
a sparrow has a beak.,sparrow,bird,4,-34.500739097595215,-4.928677013942173,116537088,openai-gpt
a bluejay has a beak.,bluejay,bird,4,-40.515151023864746,-5.064393877983093,116537088,openai-gpt
a bluebird has a beak.,bluebird,bird,4,-36.7243390083313,-4.590542376041412,116537088,openai-gpt
a canary has a beak.,canary,bird,4,-36.51066780090332,-5.215809685843332,116537088,openai-gpt
a blackbird has a beak.,blackbird,bird,4,-35.07506227493286,-4.384382784366608,116537088,openai-gpt
a dove has a beak.,dove,bird,4,-34.51966905593872,-4.931381293705532,116537088,openai-gpt
a lark has a beak.,lark,bird,4,-42.765536069869995,-6.109362295695713,116537088,openai-gpt
a swallow has a beak.,swallow,bird,4,-43.592344522476196,-6.227477788925171,116537088,openai-gpt
a parakeet has a beak.,parakeet,bird,4,-36.680463790893555,-4.075607087877062,116537088,openai-gpt
an oriole has a beak.,oriole,bird,4,-44.377466440200806,-6.33963806288583,116537088,openai-gpt
a mockingbird has a beak.,mockingbird,bird,4,-36.90651226043701,-4.6133140325546265,116537088,openai-gpt
a redbird has a beak.,redbird,bird,4,-38.66240453720093,-4.832800567150116,116537088,openai-gpt
a wren has a beak.,wren,bird,4,-37.80264616012573,-5.400378022875104,116537088,openai-gpt
a finch has a beak.,finch,bird,4,-37.90744209289551,-5.415348870413644,116537088,openai-gpt
a starling has a beak.,starling,bird,4,-37.17140007019043,-4.646425008773804,116537088,openai-gpt
a cardinal has a beak.,cardinal,bird,4,-35.7357439994812,-5.105106285640171,116537088,openai-gpt
an eagle has a beak.,eagle,bird,4,-32.37759017944336,-4.625370025634766,116537088,openai-gpt
a hummingbird has a beak.,hummingbird,bird,4,-37.918713092803955,-5.416959013257708,116537088,openai-gpt
a seagull has a beak.,seagull,bird,4,-34.217262268066406,-4.888180324009487,116537088,openai-gpt
a woodpecker has a beak.,woodpecker,bird,4,-35.698185443878174,-5.099740777696882,116537088,openai-gpt
a pigeon has a beak.,pigeon,bird,4,-35.31073474884033,-5.044390678405762,116537088,openai-gpt
a thrush has a beak.,thrush,bird,4,-37.62001276016235,-4.702501595020294,116537088,openai-gpt
a falcon has a beak.,falcon,bird,4,-35.02494716644287,-5.00356388092041,116537088,openai-gpt
a crow has a beak.,crow,bird,4,-33.19985318183899,-4.742836168834141,116537088,openai-gpt
a hawk has a beak.,hawk,bird,4,-33.042500019073486,-4.720357145581927,116537088,openai-gpt
a raven has a beak.,raven,bird,4,-32.904812812805176,-4.700687544686454,116537088,openai-gpt
a goldfinch has a beak.,goldfinch,bird,4,-39.48114585876465,-4.935143232345581,116537088,openai-gpt
a parrot has a beak.,parrot,bird,4,-33.420060873031616,-4.774294410433088,116537088,openai-gpt
a sandpiper has a beak.,sandpiper,bird,4,-41.109524726867676,-5.1386905908584595,116537088,openai-gpt
a pheasant has a beak.,pheasant,bird,4,-38.473071575164795,-4.274785730573866,116537088,openai-gpt
a catbird has a beak.,catbird,bird,4,-38.558730602264404,-4.8198413252830505,116537088,openai-gpt
a crane has a beak.,crane,bird,4,-37.69524621963501,-5.385035174233573,116537088,openai-gpt
an albatross has a beak.,albatross,bird,4,-37.115229845047,-4.639403730630875,116537088,openai-gpt
a condor has a beak.,condor,bird,4,-39.4634530544281,-4.932931631803513,116537088,openai-gpt
a toucan has a beak.,toucan,bird,4,-40.98277711868286,-5.122847139835358,116537088,openai-gpt
an owl has a beak.,owl,bird,4,-33.41892910003662,-4.77413272857666,116537088,openai-gpt
a pelican has a beak.,pelican,bird,4,-35.2129864692688,-5.030426638466971,116537088,openai-gpt
geese have a beak.,geese,bird,4,-35.88359260559082,-5.98059876759847,116537088,openai-gpt
a vulture has a beak.,vulture,bird,4,-35.43065929412842,-5.0615227563040595,116537088,openai-gpt
a stork has a beak.,stork,bird,4,-36.58648490905762,-4.573310613632202,116537088,openai-gpt
a buzzard has a beak.,buzzard,bird,4,-37.68905019760132,-5.38415002822876,116537088,openai-gpt
a swan has a beak.,swan,bird,4,-35.14933729171753,-5.02133389881679,116537088,openai-gpt
a flamingo has a beak.,flamingo,bird,4,-38.714704751968384,-4.301633861329821,116537088,openai-gpt
a duck has a beak.,duck,bird,4,-31.725618362426758,-4.532231194632394,116537088,openai-gpt
a peacock has a beak.,peacock,bird,4,-35.60243225097656,-5.086061750139509,116537088,openai-gpt
an egret has a beak.,egret,bird,4,-38.445815563201904,-4.271757284800212,116537088,openai-gpt
a chicken has a beak.,chicken,bird,4,-34.58654308319092,-4.9409347261701315,116537088,openai-gpt
a turkey has a beak.,turkey,bird,4,-36.098857402801514,-5.156979628971645,116537088,openai-gpt
an ostrich has a beak.,ostrich,bird,4,-34.550190448760986,-4.935741492680141,116537088,openai-gpt
a titmouse has a beak.,titmouse,bird,4,-42.868693351745605,-5.358586668968201,116537088,openai-gpt
an emu has a beak.,emu,bird,4,-40.88663840293884,-5.110829800367355,116537088,openai-gpt
a penguin has a beak.,penguin,bird,4,-35.140788078308105,-5.020112582615444,116537088,openai-gpt
a bat has a beak.,bat,bird,4,-33.819777488708496,-4.831396784101214,116537088,openai-gpt
a robin has a bill.,robin,bird,5,-40.25656080245972,-5.750937257494245,116537088,openai-gpt
a sparrow has a bill.,sparrow,bird,5,-39.841341495513916,-5.691620213644845,116537088,openai-gpt
a bluejay has a bill.,bluejay,bird,5,-43.80920648574829,-5.476150810718536,116537088,openai-gpt
a bluebird has a bill.,bluebird,bird,5,-41.55236101150513,-5.194045126438141,116537088,openai-gpt
a canary has a bill.,canary,bird,5,-40.8965220451355,-5.842360292162214,116537088,openai-gpt
a blackbird has a bill.,blackbird,bird,5,-41.01884961128235,-5.127356201410294,116537088,openai-gpt
a dove has a bill.,dove,bird,5,-40.454670906066895,-5.779238700866699,116537088,openai-gpt
a lark has a bill.,lark,bird,5,-44.367554664611816,-6.338222094944546,116537088,openai-gpt
a swallow has a bill.,swallow,bird,5,-45.05771350860596,-6.436816215515137,116537088,openai-gpt
a parakeet has a bill.,parakeet,bird,5,-42.46371793746948,-4.718190881941053,116537088,openai-gpt
an oriole has a bill.,oriole,bird,5,-44.61892795562744,-6.374132565089634,116537088,openai-gpt
a mockingbird has a bill.,mockingbird,bird,5,-41.14189577102661,-5.142736971378326,116537088,openai-gpt
a redbird has a bill.,redbird,bird,5,-44.37761664390564,-5.547202080488205,116537088,openai-gpt
a wren has a bill.,wren,bird,5,-41.889065742492676,-5.984152248927525,116537088,openai-gpt
a finch has a bill.,finch,bird,5,-41.87297320365906,-5.981853314808437,116537088,openai-gpt
a starling has a bill.,starling,bird,5,-44.184425592422485,-5.523053199052811,116537088,openai-gpt
a cardinal has a bill.,cardinal,bird,5,-40.23965287208557,-5.748521838869367,116537088,openai-gpt
an eagle has a bill.,eagle,bird,5,-37.98883390426636,-5.426976272038051,116537088,openai-gpt
a hummingbird has a bill.,hummingbird,bird,5,-41.199410915374756,-5.885630130767822,116537088,openai-gpt
a seagull has a bill.,seagull,bird,5,-40.158772468566895,-5.736967495509556,116537088,openai-gpt
a woodpecker has a bill.,woodpecker,bird,5,-40.52998065948486,-5.789997237069266,116537088,openai-gpt
a pigeon has a bill.,pigeon,bird,5,-39.82895517349243,-5.689850739070347,116537088,openai-gpt
a thrush has a bill.,thrush,bird,5,-42.68819236755371,-5.336024045944214,116537088,openai-gpt
a falcon has a bill.,falcon,bird,5,-40.96780824661255,-5.852544035230364,116537088,openai-gpt
a crow has a bill.,crow,bird,5,-39.00733017921448,-5.572475739887783,116537088,openai-gpt
a hawk has a bill.,hawk,bird,5,-38.80192422866821,-5.543132032666888,116537088,openai-gpt
a raven has a bill.,raven,bird,5,-38.66704607009888,-5.523863724299839,116537088,openai-gpt
a goldfinch has a bill.,goldfinch,bird,5,-44.3745493888855,-5.546818673610687,116537088,openai-gpt
a parrot has a bill.,parrot,bird,5,-39.696606159210205,-5.670943737030029,116537088,openai-gpt
a sandpiper has a bill.,sandpiper,bird,5,-45.55011987686157,-5.6937649846076965,116537088,openai-gpt
a pheasant has a bill.,pheasant,bird,5,-42.88502883911133,-4.765003204345703,116537088,openai-gpt
a catbird has a bill.,catbird,bird,5,-43.84393882751465,-5.480492353439331,116537088,openai-gpt
a crane has a bill.,crane,bird,5,-40.90155386924744,-5.843079124178205,116537088,openai-gpt
an albatross has a bill.,albatross,bird,5,-43.10465097427368,-5.38808137178421,116537088,openai-gpt
a condor has a bill.,condor,bird,5,-44.94539952278137,-5.6181749403476715,116537088,openai-gpt
a toucan has a bill.,toucan,bird,5,-44.71506452560425,-5.589383065700531,116537088,openai-gpt
an owl has a bill.,owl,bird,5,-39.25289273262024,-5.607556104660034,116537088,openai-gpt
a pelican has a bill.,pelican,bird,5,-41.426132678985596,-5.918018954140799,116537088,openai-gpt
geese have a bill.,geese,bird,5,-39.64939522743225,-6.6082325379053755,116537088,openai-gpt
a vulture has a bill.,vulture,bird,5,-40.39576005935669,-5.770822865622384,116537088,openai-gpt
a stork has a bill.,stork,bird,5,-42.414894819259644,-5.3018618524074554,116537088,openai-gpt
a buzzard has a bill.,buzzard,bird,5,-42.66131544113159,-6.09447363444737,116537088,openai-gpt
a swan has a bill.,swan,bird,5,-40.74252772331238,-5.82036110333034,116537088,openai-gpt
a flamingo has a bill.,flamingo,bird,5,-44.559096574783325,-4.951010730531481,116537088,openai-gpt
a duck has a bill.,duck,bird,5,-36.9968695640564,-5.2852670805794855,116537088,openai-gpt
a peacock has a bill.,peacock,bird,5,-39.232895851135254,-5.604699407305036,116537088,openai-gpt
an egret has a bill.,egret,bird,5,-42.973639488220215,-4.774848832024468,116537088,openai-gpt
a chicken has a bill.,chicken,bird,5,-39.22284936904907,-5.603264195578439,116537088,openai-gpt
a turkey has a bill.,turkey,bird,5,-41.02192163467407,-5.860274519239153,116537088,openai-gpt
an ostrich has a bill.,ostrich,bird,5,-39.22431755065918,-5.603473935808454,116537088,openai-gpt
a titmouse has a bill.,titmouse,bird,5,-46.01399517059326,-5.751749396324158,116537088,openai-gpt
an emu has a bill.,emu,bird,5,-45.01395845413208,-5.62674480676651,116537088,openai-gpt
a penguin has a bill.,penguin,bird,5,-40.119046688079834,-5.731292384011405,116537088,openai-gpt
a bat has a bill.,bat,bird,5,-38.27833080291748,-5.468332971845355,116537088,openai-gpt
a robin has wings.,robin,bird,6,-31.436620235443115,-5.239436705907186,116537088,openai-gpt
a sparrow has wings.,sparrow,bird,6,-30.073113203048706,-5.012185533841451,116537088,openai-gpt
a bluejay has wings.,bluejay,bird,6,-36.278560638427734,-5.182651519775391,116537088,openai-gpt
a bluebird has wings.,bluebird,bird,6,-32.778029441833496,-4.682575634547642,116537088,openai-gpt
a canary has wings.,canary,bird,6,-32.55159282684326,-5.425265471140544,116537088,openai-gpt
a blackbird has wings.,blackbird,bird,6,-31.536815643310547,-4.5052593776157925,116537088,openai-gpt
a dove has wings.,dove,bird,6,-30.60094976425171,-5.100158294041951,116537088,openai-gpt
a lark has wings.,lark,bird,6,-39.64339351654053,-6.607232252756755,116537088,openai-gpt
a swallow has wings.,swallow,bird,6,-40.62132024765015,-6.770220041275024,116537088,openai-gpt
a parakeet has wings.,parakeet,bird,6,-33.95937919616699,-4.244922399520874,116537088,openai-gpt
an oriole has wings.,oriole,bird,6,-41.60518932342529,-6.934198220570882,116537088,openai-gpt
a mockingbird has wings.,mockingbird,bird,6,-32.789095401763916,-4.684156485966274,116537088,openai-gpt
a redbird has wings.,redbird,bird,6,-35.555058002471924,-5.079294000353132,116537088,openai-gpt
a wren has wings.,wren,bird,6,-33.96561622619629,-5.660936037699382,116537088,openai-gpt
a finch has wings.,finch,bird,6,-33.51298141479492,-5.58549690246582,116537088,openai-gpt
a starling has wings.,starling,bird,6,-34.21165084838867,-4.887378692626953,116537088,openai-gpt
a cardinal has wings.,cardinal,bird,6,-31.480452060699463,-5.246742010116577,116537088,openai-gpt
an eagle has wings.,eagle,bird,6,-27.505268573760986,-4.584211428960164,116537088,openai-gpt
a hummingbird has wings.,hummingbird,bird,6,-31.65637469291687,-5.276062448819478,116537088,openai-gpt
a seagull has wings.,seagull,bird,6,-31.786799907684326,-5.297799984614055,116537088,openai-gpt
a woodpecker has wings.,woodpecker,bird,6,-32.37742614746094,-5.396237691243489,116537088,openai-gpt
a pigeon has wings.,pigeon,bird,6,-31.154802799224854,-5.1924671332041425,116537088,openai-gpt
