premise,conclusion,control,item,category,blankpredicate,item_word,category_word,predicate_id,argument_id,score,conclusion_only,control_score,shuffled_diff,shuffled_diff_sd,params,model
Dolls have feps.,All toys have feps.,All birds have feps.,doll,toy,have,Dolls,toys,3,2,-14.090150833129883,-43.05113124847412,-17.2256121635437,4.146054744720459,1.6099026203155518,1557612800,gpt2-xl
Dolls have blickets.,All toys have blickets.,All birds have blickets.,doll,toy,have,Dolls,toys,3,3,-17.901020050048828,-42.406795501708984,-17.92607545852661,1.4137815237045288,1.9094715118408203,1557612800,gpt2-xl
Dolls have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,doll,toy,have,Dolls,toys,3,4,-15.86645793914795,-41.60538101196289,-16.38126802444458,6.169012546539307,2.8344149589538574,1557612800,gpt2-xl
Dolls have toves.,All toys have toves.,All birds have toves.,doll,toy,have,Dolls,toys,3,5,-12.021583080291748,-45.32046413421631,-15.490464210510254,16.404544830322266,7.338029384613037,1557612800,gpt2-xl
Dolls use a wug.,All toys use a wug.,All birds use a wug.,doll,toy,use a,Dolls,toys,4,1,-14.625109195709229,-49.5905122756958,-17.342177391052246,9.570846557617188,2.034956455230713,1557612800,gpt2-xl
Dolls use a fep.,All toys use a fep.,All birds use a fep.,doll,toy,use a,Dolls,toys,4,2,-14.820077896118164,-47.20509481430054,-18.31872320175171,11.113759994506836,2.410048484802246,1557612800,gpt2-xl
Dolls use a blicket.,All toys use a blicket.,All birds use a blicket.,doll,toy,use a,Dolls,toys,4,3,-14.381095886230469,-50.12954235076904,-16.745065689086914,10.5895414352417,3.0436818599700928,1557612800,gpt2-xl
Dolls use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,doll,toy,use a,Dolls,toys,4,4,-15.335374355316162,-46.49698734283447,-16.09062623977661,11.30083179473877,3.3442440032958984,1557612800,gpt2-xl
Dolls use a tove.,All toys use a tove.,All birds use a tove.,doll,toy,use a,Dolls,toys,4,5,-15.385848045349121,-49.17631196975708,-18.614145278930664,12.868146896362305,4.85435152053833,1557612800,gpt2-xl
Tops can be daxed.,All toys can be daxed.,All birds can be daxed.,top,toy,can be,Tops,toys,1,1,-17.878544807434082,-41.99608564376831,-21.116479873657227,6.4202880859375,3.279841423034668,1557612800,gpt2-xl
Tops can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,top,toy,can be,Tops,toys,1,2,-17.576991081237793,-38.77493858337402,-20.215876579284668,4.711127281188965,1.593336820602417,1557612800,gpt2-xl
Tops can be blicked.,All toys can be blicked.,All birds can be blicked.,top,toy,can be,Tops,toys,1,3,-20.086859226226807,-41.04529905319214,-22.41363763809204,2.460170030593872,2.180582284927368,1557612800,gpt2-xl
Tops can be gyred.,All toys can be gyred.,All birds can be gyred.,top,toy,can be,Tops,toys,1,4,-20.357900619506836,-42.03165102005005,-22.851523399353027,3.243065595626831,3.101179599761963,1557612800,gpt2-xl
Tops can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,top,toy,can be,Tops,toys,1,5,-18.70087242126465,-42.32273006439209,-21.60209369659424,3.382068157196045,1.0903280973434448,1557612800,gpt2-xl
Tops are beamish.,All toys are beamish.,All birds are beamish.,top,toy,are,Tops,toys,2,1,-20.052711009979248,-44.444701194763184,-19.462746143341064,7.846426486968994,0.9252121448516846,1557612800,gpt2-xl
Tops are slithy.,All toys are slithy.,All birds are slithy.,top,toy,are,Tops,toys,2,2,-16.373998165130615,-38.999881744384766,-16.46960687637329,5.40009069442749,2.517810583114624,1557612800,gpt2-xl
Tops are mimsy.,All toys are mimsy.,All birds are mimsy.,top,toy,are,Tops,toys,2,3,-19.642910480499268,-42.63961601257324,-17.81834840774536,9.098013877868652,3.682122230529785,1557612800,gpt2-xl
Tops are vorpal.,All toys are vorpal.,All birds are vorpal.,top,toy,are,Tops,toys,2,4,-17.197633743286133,-41.01577949523926,-18.525017738342285,7.995647430419922,2.5915653705596924,1557612800,gpt2-xl
Tops are frabjous.,All toys are frabjous.,All birds are frabjous.,top,toy,are,Tops,toys,2,5,-18.908737182617188,-36.98670959472656,-17.572861671447754,7.50067663192749,2.071793556213379,1557612800,gpt2-xl
Tops have wugs.,All toys have wugs.,All birds have wugs.,top,toy,have,Tops,toys,3,1,-16.625449180603027,-39.57461166381836,-17.271788597106934,5.419097900390625,2.17331600189209,1557612800,gpt2-xl
Tops have feps.,All toys have feps.,All birds have feps.,top,toy,have,Tops,toys,3,2,-19.209073066711426,-43.05113124847412,-18.22019863128662,6.1517157554626465,1.435922384262085,1557612800,gpt2-xl
Tops have blickets.,All toys have blickets.,All birds have blickets.,top,toy,have,Tops,toys,3,3,-19.637391090393066,-42.406795501708984,-16.388413906097412,5.005481719970703,2.511183023452759,1557612800,gpt2-xl
Tops have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,top,toy,have,Tops,toys,3,4,-17.951951503753662,-41.60538101196289,-14.394543170928955,7.357252597808838,3.6917450428009033,1557612800,gpt2-xl
Tops have toves.,All toys have toves.,All birds have toves.,top,toy,have,Tops,toys,3,5,-15.906067848205566,-45.32046413421631,-16.606910705566406,11.044900894165039,7.506673336029053,1557612800,gpt2-xl
Tops use a wug.,All toys use a wug.,All birds use a wug.,top,toy,use a,Tops,toys,4,1,-17.711554527282715,-49.5905122756958,-19.109768867492676,9.869623184204102,2.001380205154419,1557612800,gpt2-xl
Tops use a fep.,All toys use a fep.,All birds use a fep.,top,toy,use a,Tops,toys,4,2,-17.91435670852661,-47.20509481430054,-19.842177867889404,9.340887069702148,2.0410068035125732,1557612800,gpt2-xl
Tops use a blicket.,All toys use a blicket.,All birds use a blicket.,top,toy,use a,Tops,toys,4,3,-18.157090663909912,-50.12954235076904,-18.730055332183838,9.844128608703613,2.0032241344451904,1557612800,gpt2-xl
Tops use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,top,toy,use a,Tops,toys,4,4,-17.205862998962402,-46.49698734283447,-16.15801239013672,12.958732604980469,2.0328030586242676,1557612800,gpt2-xl
Tops use a tove.,All toys use a tove.,All birds use a tove.,top,toy,use a,Tops,toys,4,5,-18.710649967193604,-49.17631196975708,-19.769205570220947,12.178441047668457,4.78891134262085,1557612800,gpt2-xl
Jacks-in-the box can be daxed.,All toys can be daxed.,All birds can be daxed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,1,-18.933499336242676,-41.99608564376831,-20.331320762634277,4.757559299468994,1.7011913061141968,1557612800,gpt2-xl
Jacks-in-the box can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,2,-19.73207998275757,-38.77493858337402,-21.36166524887085,3.3349406719207764,1.80036461353302,1557612800,gpt2-xl
Jacks-in-the box can be blicked.,All toys can be blicked.,All birds can be blicked.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,3,-22.179279327392578,-41.04529905319214,-23.10995101928711,1.2268089056015015,1.6480622291564941,1557612800,gpt2-xl
Jacks-in-the box can be gyred.,All toys can be gyred.,All birds can be gyred.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,4,-20.800908088684082,-42.03165102005005,-23.373860359191895,3.011141300201416,2.997462511062622,1557612800,gpt2-xl
Jacks-in-the box can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,jack-in-the-box,toy,can be,Jacks-in-the box,toys,1,5,-20.19298028945923,-42.32273006439209,-22.050679683685303,2.825965404510498,1.3825156688690186,1557612800,gpt2-xl
Jacks-in-the box are beamish.,All toys are beamish.,All birds are beamish.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,1,-21.213602542877197,-44.444701194763184,-20.267744064331055,6.829911708831787,1.3488261699676514,1557612800,gpt2-xl
Jacks-in-the box are slithy.,All toys are slithy.,All birds are slithy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,2,-17.86307382583618,-38.999881744384766,-17.867370128631592,5.9181365966796875,1.67585289478302,1557612800,gpt2-xl
Jacks-in-the box are mimsy.,All toys are mimsy.,All birds are mimsy.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,3,-21.03764057159424,-42.63961601257324,-18.196750164031982,7.904888153076172,3.314323663711548,1557612800,gpt2-xl
Jacks-in-the box are vorpal.,All toys are vorpal.,All birds are vorpal.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,4,-19.22177028656006,-41.01577949523926,-19.9958758354187,4.8639140129089355,3.117330312728882,1557612800,gpt2-xl
Jacks-in-the box are frabjous.,All toys are frabjous.,All birds are frabjous.,jack-in-the-box,toy,are,Jacks-in-the box,toys,2,5,-20.943876266479492,-36.98670959472656,-19.077035903930664,5.508790493011475,0.8025521636009216,1557612800,gpt2-xl
Jacks-in-the box have wugs.,All toys have wugs.,All birds have wugs.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,1,-16.46321725845337,-39.57461166381836,-16.621973991394043,5.776219844818115,1.9556490182876587,1557612800,gpt2-xl
Jacks-in-the box have feps.,All toys have feps.,All birds have feps.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,2,-16.775582313537598,-43.05113124847412,-17.168886184692383,5.206063747406006,2.8133721351623535,1557612800,gpt2-xl
Jacks-in-the box have blickets.,All toys have blickets.,All birds have blickets.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,3,-21.335021495819092,-42.406795501708984,-18.76388931274414,3.425877809524536,1.6015995740890503,1557612800,gpt2-xl
Jacks-in-the box have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,4,-19.07413625717163,-41.60538101196289,-15.75954008102417,6.294238090515137,2.5673561096191406,1557612800,gpt2-xl
Jacks-in-the box have toves.,All toys have toves.,All birds have toves.,jack-in-the-box,toy,have,Jacks-in-the box,toys,3,5,-15.888767719268799,-45.32046413421631,-16.80255365371704,16.50357437133789,6.33692741394043,1557612800,gpt2-xl
Jacks-in-the box use a wug.,All toys use a wug.,All birds use a wug.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,1,-19.895153045654297,-49.5905122756958,-21.646501541137695,8.650659561157227,1.3849798440933228,1557612800,gpt2-xl
Jacks-in-the box use a fep.,All toys use a fep.,All birds use a fep.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,2,-20.555240631103516,-47.20509481430054,-22.642503261566162,8.47213363647461,2.188877820968628,1557612800,gpt2-xl
Jacks-in-the box use a blicket.,All toys use a blicket.,All birds use a blicket.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,3,-20.083621501922607,-50.12954235076904,-21.3860182762146,8.910001754760742,2.276066541671753,1557612800,gpt2-xl
Jacks-in-the box use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,4,-20.754604816436768,-46.49698734283447,-20.176758289337158,8.744746208190918,1.7902412414550781,1557612800,gpt2-xl
Jacks-in-the box use a tove.,All toys use a tove.,All birds use a tove.,jack-in-the-box,toy,use a,Jacks-in-the box,toys,4,5,-20.769322395324707,-49.17631196975708,-22.77466344833374,11.568521499633789,6.328378677368164,1557612800,gpt2-xl
Toy soldiers can be daxed.,All toys can be daxed.,All birds can be daxed.,toy soldier,toy,can be,Toy soldiers,toys,1,1,-11.46369218826294,-41.99608564376831,-19.785897254943848,4.896212100982666,2.677593231201172,1557612800,gpt2-xl
Toy soldiers can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,toy soldier,toy,can be,Toy soldiers,toys,1,2,-12.04296064376831,-38.77493858337402,-20.86725950241089,4.371855735778809,1.909060001373291,1557612800,gpt2-xl
Toy soldiers can be blicked.,All toys can be blicked.,All birds can be blicked.,toy soldier,toy,can be,Toy soldiers,toys,1,3,-13.813043117523193,-41.04529905319214,-22.375731945037842,2.6436572074890137,1.4678539037704468,1557612800,gpt2-xl
Toy soldiers can be gyred.,All toys can be gyred.,All birds can be gyred.,toy soldier,toy,can be,Toy soldiers,toys,1,4,-14.507929801940918,-42.03165102005005,-23.495638847351074,5.407526016235352,3.618879556655884,1557612800,gpt2-xl
Toy soldiers can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,toy soldier,toy,can be,Toy soldiers,toys,1,5,-13.6304931640625,-42.32273006439209,-22.168766498565674,3.996424913406372,1.9078388214111328,1557612800,gpt2-xl
Toy soldiers are beamish.,All toys are beamish.,All birds are beamish.,toy soldier,toy,are,Toy soldiers,toys,2,1,-12.009584903717041,-44.444701194763184,-22.375433921813965,6.690370082855225,2.097994804382324,1557612800,gpt2-xl
Toy soldiers are slithy.,All toys are slithy.,All birds are slithy.,toy soldier,toy,are,Toy soldiers,toys,2,2,-10.645609378814697,-38.999881744384766,-18.97260284423828,4.458925724029541,2.8402557373046875,1557612800,gpt2-xl
Toy soldiers are mimsy.,All toys are mimsy.,All birds are mimsy.,toy soldier,toy,are,Toy soldiers,toys,2,3,-12.542550086975098,-42.63961601257324,-18.208456993103027,5.762572765350342,3.3233377933502197,1557612800,gpt2-xl
Toy soldiers are vorpal.,All toys are vorpal.,All birds are vorpal.,toy soldier,toy,are,Toy soldiers,toys,2,4,-10.415956497192383,-41.01577949523926,-19.559773921966553,7.362104892730713,4.009876728057861,1557612800,gpt2-xl
Toy soldiers are frabjous.,All toys are frabjous.,All birds are frabjous.,toy soldier,toy,are,Toy soldiers,toys,2,5,-12.045523643493652,-36.98670959472656,-19.373367309570312,4.292675971984863,1.6497414112091064,1557612800,gpt2-xl
Toy soldiers have wugs.,All toys have wugs.,All birds have wugs.,toy soldier,toy,have,Toy soldiers,toys,3,1,-9.726093769073486,-39.57461166381836,-18.98519992828369,4.808513641357422,1.4765057563781738,1557612800,gpt2-xl
Toy soldiers have feps.,All toys have feps.,All birds have feps.,toy soldier,toy,have,Toy soldiers,toys,3,2,-10.621000289916992,-43.05113124847412,-19.600889205932617,5.874520778656006,1.4655370712280273,1557612800,gpt2-xl
Toy soldiers have blickets.,All toys have blickets.,All birds have blickets.,toy soldier,toy,have,Toy soldiers,toys,3,3,-11.053351402282715,-42.406795501708984,-18.238439083099365,6.272046089172363,3.2606098651885986,1557612800,gpt2-xl
Toy soldiers have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,toy soldier,toy,have,Toy soldiers,toys,3,4,-12.01064395904541,-41.60538101196289,-21.80788564682007,7.468031406402588,3.4704153537750244,1557612800,gpt2-xl
Toy soldiers have toves.,All toys have toves.,All birds have toves.,toy soldier,toy,have,Toy soldiers,toys,3,5,-9.778717041015625,-45.32046413421631,-17.688204288482666,10.297758102416992,9.707719802856445,1557612800,gpt2-xl
Toy soldiers use a wug.,All toys use a wug.,All birds use a wug.,toy soldier,toy,use a,Toy soldiers,toys,4,1,-13.527381896972656,-49.5905122756958,-19.830749034881592,10.291906356811523,2.0264363288879395,1557612800,gpt2-xl
Toy soldiers use a fep.,All toys use a fep.,All birds use a fep.,toy soldier,toy,use a,Toy soldiers,toys,4,2,-13.917336463928223,-47.20509481430054,-20.67167854309082,9.805057525634766,2.658165693283081,1557612800,gpt2-xl
Toy soldiers use a blicket.,All toys use a blicket.,All birds use a blicket.,toy soldier,toy,use a,Toy soldiers,toys,4,3,-12.46120834350586,-50.12954235076904,-20.222156524658203,12.464940071105957,3.6461119651794434,1557612800,gpt2-xl
Toy soldiers use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,toy soldier,toy,use a,Toy soldiers,toys,4,4,-12.307662010192871,-46.49698734283447,-18.88551092147827,13.347511291503906,2.8595166206359863,1557612800,gpt2-xl
Toy soldiers use a tove.,All toys use a tove.,All birds use a tove.,toy soldier,toy,use a,Toy soldiers,toys,4,5,-13.383649826049805,-49.17631196975708,-20.111892223358154,11.358686447143555,3.8483190536499023,1557612800,gpt2-xl
Yo-yos can be daxed.,All toys can be daxed.,All birds can be daxed.,yo-yo,toy,can be,Yo-yos,toys,1,1,-15.864490032196045,-41.99608564376831,-20.680908679962158,3.6397464275360107,2.7371985912323,1557612800,gpt2-xl
Yo-yos can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,yo-yo,toy,can be,Yo-yos,toys,1,2,-15.071334838867188,-38.77493858337402,-20.195271492004395,4.139222621917725,1.5308780670166016,1557612800,gpt2-xl
Yo-yos can be blicked.,All toys can be blicked.,All birds can be blicked.,yo-yo,toy,can be,Yo-yos,toys,1,3,-17.883591175079346,-41.04529905319214,-24.630038738250732,2.443268299102783,2.1317129135131836,1557612800,gpt2-xl
Yo-yos can be gyred.,All toys can be gyred.,All birds can be gyred.,yo-yo,toy,can be,Yo-yos,toys,1,4,-17.750064849853516,-42.03165102005005,-23.44433069229126,3.4669315814971924,2.225231885910034,1557612800,gpt2-xl
Yo-yos can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,yo-yo,toy,can be,Yo-yos,toys,1,5,-17.397148609161377,-42.32273006439209,-22.055933475494385,1.2626712322235107,1.855004906654358,1557612800,gpt2-xl
Yo-yos are beamish.,All toys are beamish.,All birds are beamish.,yo-yo,toy,are,Yo-yos,toys,2,1,-14.597082138061523,-44.444701194763184,-18.988144874572754,7.8181047439575195,3.4184436798095703,1557612800,gpt2-xl
Yo-yos are slithy.,All toys are slithy.,All birds are slithy.,yo-yo,toy,are,Yo-yos,toys,2,2,-13.55583381652832,-38.999881744384766,-17.999882698059082,4.778092384338379,2.0822858810424805,1557612800,gpt2-xl
Yo-yos are mimsy.,All toys are mimsy.,All birds are mimsy.,yo-yo,toy,are,Yo-yos,toys,2,3,-15.13267183303833,-42.63961601257324,-16.735137939453125,8.213118553161621,4.627559185028076,1557612800,gpt2-xl
Yo-yos are vorpal.,All toys are vorpal.,All birds are vorpal.,yo-yo,toy,are,Yo-yos,toys,2,4,-14.836535930633545,-41.01577949523926,-18.395190238952637,6.741362571716309,2.4094808101654053,1557612800,gpt2-xl
Yo-yos are frabjous.,All toys are frabjous.,All birds are frabjous.,yo-yo,toy,are,Yo-yos,toys,2,5,-15.272266387939453,-36.98670959472656,-17.568673133850098,6.44722843170166,2.71642804145813,1557612800,gpt2-xl
Yo-yos have wugs.,All toys have wugs.,All birds have wugs.,yo-yo,toy,have,Yo-yos,toys,3,1,-12.702447414398193,-39.57461166381836,-16.798240184783936,5.829712867736816,1.5108263492584229,1557612800,gpt2-xl
Yo-yos have feps.,All toys have feps.,All birds have feps.,yo-yo,toy,have,Yo-yos,toys,3,2,-12.329903602600098,-43.05113124847412,-18.038395881652832,7.174405574798584,1.4141364097595215,1557612800,gpt2-xl
Yo-yos have blickets.,All toys have blickets.,All birds have blickets.,yo-yo,toy,have,Yo-yos,toys,3,3,-13.398153305053711,-42.406795501708984,-16.146398544311523,7.2984938621521,4.253870010375977,1557612800,gpt2-xl
Yo-yos have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,yo-yo,toy,have,Yo-yos,toys,3,4,-15.530125141143799,-41.60538101196289,-15.615962028503418,8.211878776550293,3.1556427478790283,1557612800,gpt2-xl
Yo-yos have toves.,All toys have toves.,All birds have toves.,yo-yo,toy,have,Yo-yos,toys,3,5,-11.79788064956665,-45.32046413421631,-17.49071502685547,13.504938125610352,10.013306617736816,1557612800,gpt2-xl
Yo-yos use a wug.,All toys use a wug.,All birds use a wug.,yo-yo,toy,use a,Yo-yos,toys,4,1,-14.90423059463501,-49.5905122756958,-20.07786750793457,10.49272632598877,2.265411138534546,1557612800,gpt2-xl
Yo-yos use a fep.,All toys use a fep.,All birds use a fep.,yo-yo,toy,use a,Yo-yos,toys,4,2,-14.965087413787842,-47.20509481430054,-19.951100826263428,9.33345890045166,2.068073034286499,1557612800,gpt2-xl
Yo-yos use a blicket.,All toys use a blicket.,All birds use a blicket.,yo-yo,toy,use a,Yo-yos,toys,4,3,-16.6207332611084,-50.12954235076904,-21.65571403503418,10.579259872436523,3.08697772026062,1557612800,gpt2-xl
Yo-yos use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,yo-yo,toy,use a,Yo-yos,toys,4,4,-16.561455249786377,-46.49698734283447,-18.02207851409912,10.846506118774414,1.7625761032104492,1557612800,gpt2-xl
Yo-yos use a tove.,All toys use a tove.,All birds use a tove.,yo-yo,toy,use a,Yo-yos,toys,4,5,-16.123539447784424,-49.17631196975708,-21.712532997131348,10.460325241088867,4.515613555908203,1557612800,gpt2-xl
Blocks can be daxed.,All toys can be daxed.,All birds can be daxed.,block,toy,can be,Blocks,toys,1,1,-20.062522888183594,-41.99608564376831,-22.313356399536133,2.7522053718566895,2.0346972942352295,1557612800,gpt2-xl
Blocks can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,block,toy,can be,Blocks,toys,1,2,-19.502005577087402,-38.77493858337402,-22.984498023986816,2.1296560764312744,1.3053613901138306,1557612800,gpt2-xl
Blocks can be blicked.,All toys can be blicked.,All birds can be blicked.,block,toy,can be,Blocks,toys,1,3,-21.596994876861572,-41.04529905319214,-23.410072803497314,1.4265954494476318,1.105878472328186,1557612800,gpt2-xl
Blocks can be gyred.,All toys can be gyred.,All birds can be gyred.,block,toy,can be,Blocks,toys,1,4,-20.808066368103027,-42.03165102005005,-24.04487705230713,2.5591282844543457,1.4220091104507446,1557612800,gpt2-xl
Blocks can be gimbled.,All toys can be gimbled.,All birds can be gimbled.,block,toy,can be,Blocks,toys,1,5,-20.437544345855713,-42.32273006439209,-22.746164798736572,0.6246622204780579,1.1562013626098633,1557612800,gpt2-xl
Blocks are beamish.,All toys are beamish.,All birds are beamish.,block,toy,are,Blocks,toys,2,1,-19.970025062561035,-44.444701194763184,-20.301712036132812,5.050095558166504,2.4423534870147705,1557612800,gpt2-xl
Blocks are slithy.,All toys are slithy.,All birds are slithy.,block,toy,are,Blocks,toys,2,2,-17.711873054504395,-38.999881744384766,-17.693693161010742,4.1762800216674805,2.334078550338745,1557612800,gpt2-xl
Blocks are mimsy.,All toys are mimsy.,All birds are mimsy.,block,toy,are,Blocks,toys,2,3,-20.1495304107666,-42.63961601257324,-18.788771152496338,8.476140975952148,2.6291511058807373,1557612800,gpt2-xl
Blocks are vorpal.,All toys are vorpal.,All birds are vorpal.,block,toy,are,Blocks,toys,2,4,-19.35868549346924,-41.01577949523926,-20.570834159851074,5.73543643951416,1.3731259107589722,1557612800,gpt2-xl
Blocks are frabjous.,All toys are frabjous.,All birds are frabjous.,block,toy,are,Blocks,toys,2,5,-18.134984016418457,-36.98670959472656,-16.967595100402832,5.384581089019775,1.924260139465332,1557612800,gpt2-xl
Blocks have wugs.,All toys have wugs.,All birds have wugs.,block,toy,have,Blocks,toys,3,1,-16.349934577941895,-39.57461166381836,-17.020320892333984,4.7898736000061035,1.3396466970443726,1557612800,gpt2-xl
Blocks have feps.,All toys have feps.,All birds have feps.,block,toy,have,Blocks,toys,3,2,-19.042590618133545,-43.05113124847412,-19.470845699310303,5.109036445617676,1.0675947666168213,1557612800,gpt2-xl
Blocks have blickets.,All toys have blickets.,All birds have blickets.,block,toy,have,Blocks,toys,3,3,-20.350889205932617,-42.406795501708984,-16.31205463409424,4.823330879211426,2.156266450881958,1557612800,gpt2-xl
Blocks have jabberwocks.,All toys have jabberwocks.,All birds have jabberwocks.,block,toy,have,Blocks,toys,3,4,-19.660728454589844,-41.60538101196289,-16.036179065704346,6.447004795074463,2.8288347721099854,1557612800,gpt2-xl
Blocks have toves.,All toys have toves.,All birds have toves.,block,toy,have,Blocks,toys,3,5,-16.120537757873535,-45.32046413421631,-17.846230506896973,11.616267204284668,8.476722717285156,1557612800,gpt2-xl
Blocks use a wug.,All toys use a wug.,All birds use a wug.,block,toy,use a,Blocks,toys,4,1,-21.13260269165039,-49.5905122756958,-23.225269317626953,7.825587272644043,2.315471649169922,1557612800,gpt2-xl
Blocks use a fep.,All toys use a fep.,All birds use a fep.,block,toy,use a,Blocks,toys,4,2,-21.230651378631592,-47.20509481430054,-24.137393951416016,7.645378112792969,2.3529036045074463,1557612800,gpt2-xl
Blocks use a blicket.,All toys use a blicket.,All birds use a blicket.,block,toy,use a,Blocks,toys,4,3,-22.2326078414917,-50.12954235076904,-24.0977520942688,8.272363662719727,2.466813802719116,1557612800,gpt2-xl
Blocks use a jabberwock.,All toys use a jabberwock.,All birds use a jabberwock.,block,toy,use a,Blocks,toys,4,4,-21.751813888549805,-46.49698734283447,-20.642139434814453,8.985067367553711,2.2072198390960693,1557612800,gpt2-xl
Blocks use a tove.,All toys use a tove.,All birds use a tove.,block,toy,use a,Blocks,toys,4,5,-20.61252498626709,-49.17631196975708,-22.697651863098145,11.957993507385254,4.9744181632995605,1557612800,gpt2-xl
Marbles can be daxed.,All toys can be daxed.,All birds can be daxed.,marble,toy,can be,Marbles,toys,1,1,-17.721903324127197,-41.99608564376831,-19.266991138458252,2.9860999584198,2.4497625827789307,1557612800,gpt2-xl
Marbles can be wiffed.,All toys can be wiffed.,All birds can be wiffed.,marble,toy,can be,Marbles,toys,1,2,-17.948729515075684,-38.77493858337402,-18.833383560180664,4.688950538635254,1.9893758296966553,1557612800,gpt2-xl
Marbles can be blicked.,All toys can be blicked.,All birds can be blicked.,marble,toy,can be,Marbles,toys,1,3,-20.628520011901855,-41.04529905319214,-20.523858070373535,1.0729343891143799,1.7705552577972412,1557612800,gpt2-xl
